SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC50001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,18,7,3,3,0,0,40
SSC50002,0,0,0,0,0,0,6,6,0,16,0,0,0,0,0,0,0,0,0,0,0,4,6,8,8,6,7,6,4,55,35,38,128,176,178,148,129,67,20,916
SSC50003,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,4,11,12,12,17,7,4,0,77
SSC50004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,3,0,0,25
SSC50005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,9,6,5,5,8,3,0,45
SSC50006,0,0,0,0,0,3,4,9,3,31,0,0,0,0,0,0,0,0,5,0,6,4,6,8,17,12,18,12,9,95,26,51,132,92,201,276,225,94,40,1129
SSC50007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,9,4,5,0,0,38
SSC50008,0,3,17,23,52,60,54,52,13,282,0,7,37,36,41,26,14,5,3,163,17,32,50,49,53,63,15,42,9,331,258,596,1011,1037,1194,1079,512,282,58,6024
SSC50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,9
SSC50010,0,0,0,3,0,0,6,16,15,42,0,0,0,0,0,0,0,0,0,8,3,4,21,23,14,16,16,16,12,118,57,130,298,377,356,302,223,122,62,1920
SSC50011,0,0,3,3,3,3,11,6,0,28,0,0,0,3,3,0,0,0,0,6,27,35,148,105,62,34,20,8,0,439,164,552,1597,984,677,293,175,34,3,4468
SSC50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,6,6,0,0,0,19
SSC50013,0,0,0,0,0,3,8,4,0,18,0,0,0,0,0,0,0,0,0,0,6,0,3,9,4,8,0,0,0,37,21,25,45,86,106,107,54,12,4,458
SSC50014,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,4,5,14,8,28,20,14,3,0,90
SSC50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11
SSC50016,0,0,0,0,0,4,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,0,0,25,15,16,31,77,82,58,45,7,3,330
SSC50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,0,0,4,10,8,15,7,3,0,56
SSC50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9
SSC50019,0,0,0,4,0,3,12,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,8,5,0,0,16,8,14,20,30,35,40,35,3,0,200
SSC50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,7,11,3,0,43
SSC50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50022,3,0,3,0,0,16,15,22,14,68,0,0,3,0,0,3,7,3,0,11,17,24,66,48,49,55,62,67,67,455,188,453,800,824,926,955,779,427,218,5568
SSC50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,10,3,4,0,44
SSC50024,0,0,0,3,0,6,12,20,15,61,0,0,0,0,0,0,0,0,0,3,10,14,24,16,16,27,14,20,7,136,130,293,442,535,573,606,385,223,118,3299
SSC50025,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,8,0,0,34,16,6,28,69,100,92,66,12,7,399
SSC50026,3,14,30,27,37,77,116,145,54,501,0,4,7,7,10,16,6,3,9,63,70,97,207,179,171,184,219,203,122,1449,452,998,1960,1613,1569,1558,1267,844,357,10610
SSC50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,7,14,4,0,0,40
SSC50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9
SSC50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,6,0,0,0,35
SSC50030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,3,0,7,8,28,13,7,8,4,87
SSC50031,4,0,0,3,4,10,17,15,0,58,0,0,3,0,3,0,0,0,0,6,16,13,44,28,43,35,41,19,3,240,74,166,366,337,397,407,288,100,18,2158
SSC50032,0,0,3,4,0,3,6,21,10,47,0,0,0,0,3,0,0,0,0,8,3,12,24,26,8,14,13,32,4,135,66,146,412,396,292,214,235,222,47,2043
SSC50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4
SSC50034,0,0,0,0,8,7,8,16,7,41,0,0,3,4,7,0,0,0,0,12,0,4,11,15,16,14,12,10,3,90,35,62,224,214,174,139,108,79,19,1049
SSC50035,0,0,0,0,4,7,25,33,19,89,0,0,0,0,0,0,0,4,0,7,20,18,35,36,55,28,27,29,28,274,174,392,575,762,1029,724,558,384,165,4762
SSC50036,3,0,3,14,11,15,29,26,3,107,0,0,5,15,9,4,4,0,3,39,22,23,41,57,53,37,28,18,7,281,318,526,1136,1751,1363,642,365,141,28,6260
SSC50037,0,0,0,6,4,11,8,12,6,50,0,0,0,4,0,0,0,0,3,13,15,11,68,43,19,25,17,25,29,241,154,321,1226,1280,608,335,167,94,60,4254
SSC50038,0,0,0,0,0,4,14,27,12,57,0,0,0,0,0,0,0,0,0,3,3,6,8,7,12,21,22,20,18,115,25,38,89,98,189,256,276,182,74,1217
SSC50039,0,0,12,6,20,45,64,84,36,277,0,5,7,7,3,8,0,3,3,28,70,44,143,146,163,136,126,82,32,943,450,697,2015,2080,1834,1556,1128,514,148,10416
SSC50040,0,3,3,12,14,16,23,21,4,97,0,0,3,0,4,6,0,0,0,18,21,43,111,105,66,42,36,16,4,444,272,703,2087,1783,1146,573,349,144,17,7086
SSC50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
SSC50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,9
SSC50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,4,3,0,0,35
SSC50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,23
SSC50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,9,3,0,0,0,34
SSC50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,4,0,3,16
SSC50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,3,0,9
SSC50048,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,30,18,37,34,26,6,0,163
SSC50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,11
SSC50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,15,0,6,5,3,10,4,6,5,0,37
SSC50051,0,0,0,3,3,9,15,5,3,34,0,0,0,0,0,0,0,0,0,0,0,3,10,8,14,18,19,3,0,66,26,31,109,137,170,187,161,42,10,875
SSC50052,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,16,12,5,7,15,34,18,13,13,0,124
SSC50053,3,12,18,13,25,57,214,249,101,692,0,8,6,11,19,14,24,71,20,171,26,38,168,87,83,84,123,140,153,894,224,624,1964,1412,1209,981,964,817,360,8565
SSC50054,6,3,17,16,35,49,111,80,20,348,0,0,12,8,9,7,3,3,5,48,119,229,575,375,296,201,153,83,18,2049,926,2284,6256,4749,3580,2130,1490,567,100,22073
SSC50055,18,21,82,72,48,89,111,102,30,574,3,11,58,52,44,36,30,15,4,251,56,114,324,169,163,124,129,96,16,1188,355,1070,3033,1695,1294,1061,833,461,97,9896
SSC50056,0,0,0,0,0,3,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,9,3,0,35,7,14,47,46,58,136,122,35,8,465
SSC50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,8,4,3,3,3,0,0,20
SSC50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50059,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,3,7,12,18,7,3,0,61
SSC50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5
SSC50061,4,12,38,64,113,127,117,74,37,596,0,6,23,48,41,37,24,25,11,217,49,81,117,100,140,117,77,64,25,765,711,1470,2396,2273,3062,2372,1121,521,165,14080
SSC50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,3,5,0,0,19
SSC50063,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,9,15,10,15,7,0,57
SSC50064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,16,11,0,0,41
SSC50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,0,3,10,3,7,10,3,3,0,37
SSC50066,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,4,0,0,30,8,18,37,41,45,42,30,7,0,235
SSC50067,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,10,9,13,71,45,35,11,0,0,0,189
SSC50068,0,0,0,0,4,5,18,10,9,44,0,0,0,0,0,0,3,0,0,4,10,0,28,16,22,10,15,10,5,115,73,159,379,278,296,249,145,42,17,1636
SSC50069,0,0,11,12,14,14,10,8,0,79,0,0,15,18,16,9,3,0,0,58,42,50,168,81,73,49,16,6,0,480,312,732,2323,1478,918,480,172,52,15,6488
SSC50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,19,0,3,37,25,33,22,0,3,0,123
SSC50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,4,3,0,0,21
SSC50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,3,0,12
SSC50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,3,3,8,4,3,0,0,23
SSC50075,0,0,0,4,0,7,10,11,0,37,0,0,0,0,0,0,0,0,0,3,0,3,4,10,4,11,9,0,0,38,43,51,60,130,152,112,107,43,8,699
SSC50076,0,0,0,4,7,3,4,0,0,14,0,0,4,4,0,0,0,0,0,13,0,9,114,131,89,49,10,0,0,401,0,69,653,590,423,203,24,0,0,1958
SSC50077,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,14,11,16,21,17,57,54,34,11,3,231
SSC50078,3,0,3,10,20,32,73,97,85,325,0,0,4,5,14,3,5,8,3,47,25,27,97,90,92,82,89,91,61,655,269,553,1510,1554,1483,1196,866,494,238,8159
SSC50079,0,0,0,0,11,6,13,14,9,53,0,0,0,0,0,0,0,3,0,11,12,15,10,23,18,21,16,17,16,139,105,287,415,468,519,461,367,179,97,2895
SSC50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50081,0,3,3,0,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,5,34,44,150,117,107,37,12,0,0,500,95,241,913,830,520,219,49,6,0,2875
SSC50082,0,0,0,0,0,6,26,23,12,69,0,0,0,0,0,0,0,0,0,0,16,6,20,24,23,23,18,19,11,160,98,130,313,378,372,374,306,178,44,2202
SSC50083,7,3,6,16,24,43,91,116,88,389,0,5,10,10,11,13,24,14,13,98,25,43,137,120,125,104,116,152,181,1003,314,782,2369,2312,2003,1642,1065,663,444,11592
SSC50084,3,3,0,3,3,16,14,27,14,83,0,0,0,0,0,0,3,0,0,9,9,5,14,22,12,23,18,20,3,133,49,76,199,188,190,193,121,100,41,1153
SSC50085,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,9,0,4,20,29,30,19,19,3,3,116
SSC50086,0,4,8,8,6,29,84,152,49,326,0,0,0,0,3,0,0,13,7,27,20,15,40,50,49,45,28,33,22,306,129,240,674,691,729,617,452,337,116,3985
SSC50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,10,8,10,4,0,0,47
SSC50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,11,0,0,9,9,4,9,4,0,0,38
SSC50090,0,3,19,19,21,39,67,49,24,250,4,10,22,21,21,17,8,9,0,109,22,35,115,63,45,39,42,37,10,411,221,560,1580,1101,801,696,571,270,86,5891
SSC50091,0,0,7,5,15,16,37,60,29,164,0,0,4,5,10,3,3,5,3,28,20,24,55,53,67,48,28,41,15,361,144,344,809,873,755,598,392,252,97,4265
SSC50092,0,0,3,3,3,7,7,7,0,36,0,0,0,0,3,0,0,0,0,3,5,5,18,30,25,27,18,8,3,140,115,152,254,425,464,390,228,85,16,2125
SSC50093,0,0,14,39,39,87,71,45,26,322,0,3,11,21,14,35,14,6,0,109,38,42,86,81,91,99,80,53,12,579,324,591,1290,1203,1273,1244,686,268,96,6976
SSC50094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,11,3,17,15,32,20,14,8,3,117
SSC50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,3,0,0,0,11,0,3,8,3,4,10,9,0,0,38
SSC50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,3,5,3,0,22
SSC50097,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,16,4,3,12,11,21,29,14,4,0,102
SSC50098,3,0,0,8,14,37,41,27,8,136,0,3,0,3,3,5,0,3,3,28,23,33,75,85,61,35,26,16,3,348,203,473,1320,1296,1049,629,317,127,26,5437
SSC50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,7,3,0,0,19
SSC50100,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,24,13,10,16,8,5,4,89
SSC50101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,15,16,42,30,13,0,0,127
SSC50102,0,0,4,0,6,4,8,14,9,55,0,4,0,3,4,0,0,0,0,11,14,12,29,43,27,27,22,12,7,202,104,234,712,590,494,493,238,100,40,3000
SSC50103,0,0,0,0,0,0,3,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,3,0,21,9,16,11,27,42,53,31,19,3,213
SSC50104,0,0,4,3,10,7,12,18,9,62,0,0,0,0,3,0,0,5,0,9,10,11,16,18,17,27,13,7,3,123,49,108,216,201,226,229,129,52,23,1230
SSC50105,5,3,16,15,15,39,51,69,42,257,0,6,17,10,6,8,6,3,3,66,19,68,169,107,88,73,68,46,31,675,160,622,1526,1000,751,675,474,290,161,5649
SSC50106,0,0,0,0,0,3,0,0,3,7,0,0,0,0,5,0,0,0,0,3,0,0,5,5,0,0,3,0,0,19,3,6,30,40,34,29,17,12,8,188
SSC50107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,4,0,0,0,23,13,8,28,31,38,23,14,9,0,164
SSC50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,3,4,0,20
SSC50109,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,3,0,0,16,5,3,13,20,23,18,21,11,0,110
SSC50110,0,3,23,23,44,32,30,6,0,163,0,6,18,17,19,19,16,7,0,106,19,18,65,49,46,25,19,3,3,249,200,386,827,895,729,431,205,53,14,3737
SSC50111,0,3,21,21,27,28,43,78,86,303,0,9,23,17,5,17,3,15,5,87,43,121,198,119,83,67,116,172,353,1279,520,1662,1957,855,577,503,546,619,698,7929
SSC50112,0,0,0,3,6,10,15,19,12,68,0,0,0,0,0,0,0,0,0,8,10,15,11,16,21,17,19,10,0,127,55,86,172,192,217,224,132,91,26,1182
SSC50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,25
SSC50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50115,3,3,4,12,7,10,20,10,0,66,0,0,5,9,0,0,0,3,0,15,19,26,63,80,26,21,21,6,0,263,171,372,1338,1198,564,312,153,43,7,4160
SSC50116,0,0,0,3,0,10,13,16,7,49,0,0,0,0,0,0,3,3,0,3,4,11,16,12,25,41,31,30,7,166,16,40,92,99,153,225,195,112,36,968
SSC50117,0,0,4,3,13,18,30,66,22,157,0,0,0,5,4,0,4,3,3,20,17,12,26,50,30,42,34,52,39,304,180,361,652,769,876,834,498,347,148,4669
SSC50118,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,3,5,3,0,6,7,9,11,0,3,38,24,30,32,60,130,105,91,33,13,526
SSC50119,0,0,3,3,4,7,21,51,39,128,0,0,0,0,0,3,0,5,0,12,18,11,42,44,58,42,36,78,94,431,194,341,683,829,990,827,649,432,299,5249
SSC50120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC50121,0,0,0,0,0,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,0,26,0,8,8,14,28,49,43,19,0,177
SSC50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,18
SSC50123,0,0,0,3,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,9,17,45,27,18,9,3,0,0,121,24,88,359,231,146,90,28,10,4,981
SSC50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,3,4,17,22,5,3,0,0,51
SSC50126,0,0,0,0,8,5,5,10,7,35,0,0,0,0,0,0,0,0,0,3,3,3,10,13,12,15,23,7,0,90,25,53,95,125,155,177,163,86,15,891
SSC50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50129,0,0,0,0,0,3,6,3,3,26,0,0,0,0,0,0,0,0,0,0,0,3,16,15,10,7,15,3,0,77,29,29,147,182,177,171,142,34,9,930
SSC50130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,13,0,9,11,7,13,11,3,0,0,58
SSC50131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,3,11,15,5,15,0,0,53
SSC50132,0,0,0,0,0,7,12,25,14,59,0,0,0,0,0,0,0,0,0,0,10,3,11,13,21,9,30,56,51,203,29,53,106,131,198,196,152,148,87,1102
SSC50133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,10,16,9,0,0,56
SSC50134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,4,0,0,33
SSC50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,22
SSC50136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,8,17,9,5,0,3,50
SSC50137,0,0,0,0,0,8,3,7,4,30,0,0,0,0,0,0,0,0,0,0,4,6,10,17,21,15,14,13,3,98,21,61,146,189,181,155,77,47,14,881
SSC50138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,17
SSC50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,7,13,0,4,0,31
SSC50140,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,5,7,0,21,38,26,24,5,0,128
SSC50141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,3,0,0,0,21
SSC50142,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,15,3,3,9,21,33,39,24,10,0,149
SSC50143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,11,3,0,0,0,34,6,10,28,26,34,18,3,0,0,127
SSC50144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50145,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,15,17,24,17,5,3,93
SSC50146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,8,3,4,3,0,0,30
SSC50147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7
SSC50148,0,4,0,0,7,10,19,43,37,122,0,0,4,0,5,3,3,0,3,17,9,10,28,37,35,27,34,40,30,246,156,333,506,718,790,616,500,382,294,4296
SSC50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,12
SSC50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,16,0,5,4,9,15,34,34,9,0,103
SSC50152,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,7,8,0,0,25
SSC50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,3,4,4,0,0,27
