SSC_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC51132,28,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,67,3,..,30,67
SSC51133,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,10,..,18,27
SSC51134,420,1190,13,35,10,22,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1246,29,..,466,1246
SSC51135,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,11,..,13,22
SSC51136,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,3,..,18,38
SSC51137,2260,5837,275,528,417,943,693,1471,182,285,106,152,98,132,3,3,384,574,0,0,0,0,0,0,6,15,6,15,12,30,3359,7926,546,..,3901,7926
SSC51138,99,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,3,10,0,0,102,325,17,..,121,325
SSC51139,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,..,5,23
SSC51140,40,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,40,117,12,..,54,117
SSC51141,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,..,10,24
SSC51142,27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,35,75,18,..,54,75
SSC51143,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44,0,0,12,27,0,0,38,74,0,0,47,102,10,..,59,102
SSC51144,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,..,8,4
SSC51145,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,3,..,12,15
SSC51146,292,698,15,22,0,0,15,22,5,10,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,3,0,3,0,0,308,735,144,..,453,735
SSC51147,2183,5436,49,79,0,4,52,79,77,136,0,0,0,0,0,0,77,136,16,14,16,23,0,0,0,0,32,46,15,29,2363,5722,446,..,2807,5722
SSC51148,314,694,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,3,3,0,0,0,0,4,9,8,7,0,3,327,710,79,..,412,710
SSC51149,8,22,3,10,45,104,54,114,75,160,135,266,132,240,0,0,350,667,0,0,0,0,0,0,0,0,0,0,11,22,421,823,148,..,565,823
SSC51150,99,236,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,8,0,0,108,253,34,..,146,253
SSC51151,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,..,8,20
SSC51152,59,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,170,3,..,65,170
SSC51153,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,..,8,15
SSC51154,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,0,..,15,46
SSC51155,34,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,139,6,..,39,139
SSC51156,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,8,..,20,24
SSC51157,348,889,42,98,0,0,42,98,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,17,404,1007,49,..,453,1007
SSC51158,64,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,62,138,13,..,81,138
SSC51159,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,..,11,8
SSC51160,41,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,81,10,..,46,81
SSC51161,96,230,0,0,0,0,0,0,6,10,0,0,0,0,0,0,6,10,3,6,0,0,0,0,0,0,3,6,0,5,105,247,44,..,155,247
SSC51162,115,296,41,55,13,20,55,73,29,38,0,0,0,0,0,0,29,38,0,0,0,0,0,0,0,0,0,0,3,3,200,410,25,..,225,410
SSC51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0
SSC51164,783,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,12,0,0,782,2533,44,..,829,2533
SSC51165,330,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,0,7,334,808,144,..,481,808
SSC51166,2476,7327,48,109,21,56,65,162,29,36,0,0,0,0,0,0,33,39,0,0,0,3,0,0,0,3,3,8,3,0,2578,7537,211,..,2787,7537
SSC51167,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,3,..,21,54
SSC51168,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,68,0,..,28,68
SSC51169,113,304,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,305,12,..,123,305
SSC51170,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,46,84,22,..,63,84
SSC51171,216,561,16,35,0,0,16,35,14,21,15,21,0,0,0,0,27,37,31,55,0,0,3,7,5,13,40,75,6,5,303,717,136,..,440,717
SSC51172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51173,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,..,3,8
SSC51174,699,1718,71,116,3,9,71,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,6,23,0,0,779,1869,109,..,890,1869
SSC51175,180,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,136,0,0,0,5,12,27,111,172,0,0,292,682,19,..,306,682
SSC51176,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,..,9,13
SSC51177,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,4,..,17,36
SSC51178,27,74,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6,3,4,0,0,0,0,0,0,3,4,0,0,33,90,15,..,41,90
SSC51179,1366,3627,26,55,16,36,44,97,151,246,119,214,0,0,0,0,270,459,0,0,0,0,0,0,0,0,0,0,0,0,1678,4182,197,..,1880,4182
SSC51180,310,741,1009,1928,148,316,1158,2239,321,508,132,245,0,0,0,0,453,752,0,0,0,0,0,0,0,0,0,0,6,9,1921,3741,341,..,2257,3741
SSC51181,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,118,28,..,73,118
SSC51182,2808,7357,223,401,0,7,218,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3032,7768,289,..,3316,7768
SSC51183,55,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,56,138,14,..,68,138
SSC51184,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65,6,..,29,65
SSC51185,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,..,9,14
SSC51186,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,0,..,22,44
SSC51187,1701,4343,1105,1860,86,184,1196,2044,42,60,10,6,0,0,0,0,51,66,0,0,0,0,0,0,0,0,0,0,6,16,2948,6469,344,..,3298,6469
SSC51188,140,438,70,116,0,0,70,116,3,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,10,0,0,214,564,60,..,270,564
SSC51189,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,32,4,..,17,32
SSC51190,362,1091,34,48,0,0,34,48,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,398,1148,238,..,637,1148
SSC51191,63,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,62,157,5,..,69,157
SSC51192,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,0,0,0,0,0,0,24,40,0,0,26,47,9,..,31,47
SSC51193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51194,738,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,740,2132,49,..,783,2132
SSC51195,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,16,85,0,..,16,85
SSC51196,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,7,..,25,33
SSC51197,191,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,552,10,..,194,552
SSC51198,1937,5174,237,440,0,0,237,440,109,231,0,0,0,0,0,0,109,231,0,0,0,0,0,0,0,0,0,0,0,0,2284,5842,219,..,2504,5842
SSC51199,1959,5050,48,87,36,62,88,149,26,43,5,9,0,0,0,0,33,50,0,0,0,0,0,0,64,182,64,182,0,7,2142,5438,224,..,2373,5438
SSC51200,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,11,..,32,58
SSC51201,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,20,61,3,..,26,61
SSC51202,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,3,25,40,3,..,25,40
SSC51203,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,14,27,6,..,15,27
SSC51204,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,8,0,..,3,8
SSC51205,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,32,51,211,..,241,51
SSC51206,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,62,4,..,19,62
SSC51207,1016,2904,294,690,3,11,296,700,8,14,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,3,1327,3616,91,..,1419,3616
SSC51208,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,..,5,11
SSC51209,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,..,4,5
SSC51210,503,1309,105,223,6,12,113,240,22,38,0,0,24,40,0,0,49,73,0,0,0,0,0,0,0,0,0,0,0,7,669,1627,309,..,979,1627
SSC51211,272,686,33,81,13,22,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,319,795,39,..,358,795
SSC51212,336,806,14,24,0,0,14,24,3,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,4,3,6,363,854,91,..,455,854
SSC51213,389,1155,9,8,51,101,57,108,20,41,40,66,0,0,0,0,64,109,0,0,0,0,0,0,0,3,0,3,0,3,513,1390,62,..,576,1390
SSC51214,172,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,396,151,..,319,396
SSC51215,91,218,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,3,5,0,0,104,233,22,..,122,233
SSC51216,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,6,..,26,49
SSC51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,13,0,0,0,0,7,22,0,0,14,21,0,..,14,21
SSC51218,636,1502,277,634,207,507,486,1137,388,738,617,1074,2372,4257,0,0,3379,6071,7,8,0,0,11,12,10,36,32,63,44,86,4571,8851,1120,..,5692,8851
SSC51219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51220,57,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,61,134,22,..,81,134
SSC51221,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,..,6,11
SSC51222,2786,8630,108,258,5,16,116,269,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2904,8900,224,..,3136,8900
SSC51223,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54,3,..,27,54
SSC51224,652,1696,146,247,27,65,178,315,8,9,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,3,10,841,2029,200,..,1040,2029
SSC51225,193,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,204,532,8,..,208,532
SSC51226,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,8,0,0,0,0,8,14,0,0,26,55,3,..,29,55
SSC51227,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,13,17,0,0,0,0,29,46,3,0,52,102,0,..,52,102
SSC51228,55,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,8,63,181,4,..,70,181
SSC51229,19,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,58,9,..,29,58
SSC51230,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,29,0,..,16,29
SSC51231,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,59,18,..,45,59
SSC51232,306,680,3,0,0,0,3,0,22,23,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,327,708,75,..,406,708
SSC51233,80,197,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,80,204,24,..,110,204
SSC51234,31,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,79,0,..,29,79
SSC51235,1510,3971,169,265,0,0,169,265,7,10,0,0,0,0,0,0,7,10,28,31,11,22,0,0,0,3,40,59,3,10,1728,4307,196,..,1919,4307
SSC51236,264,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,3,3,10,0,0,15,16,11,23,291,800,41,..,329,800
SSC51237,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,..,12,24
SSC51238,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,105,11,..,52,105
SSC51239,15,35,5,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,4,12,0,0,17,49,3,..,18,49
SSC51240,43,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,105,15,..,52,105
SSC51241,30,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,163,3,..,35,163
SSC51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51243,71,175,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,16,27,0,0,0,0,0,0,12,34,3,11,89,219,30,..,119,219
SSC51244,65,131,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,136,21,..,88,136
SSC51245,109,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,7,119,257,32,..,149,257
SSC51246,46,97,0,0,3,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,107,8,..,58,107
SSC51247,523,1154,18,25,0,0,18,25,39,46,0,0,0,0,0,0,39,46,3,8,5,12,0,0,0,0,11,15,8,9,592,1258,228,..,824,1258
SSC51248,857,2524,48,91,34,99,82,195,260,439,38,59,0,0,0,0,297,498,23,35,3,10,0,3,5,4,26,48,9,7,1274,3276,575,..,1849,3276
SSC51249,3960,11994,268,458,14,27,280,488,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4241,12483,398,..,4638,12483
SSC51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51251,94,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,183,222,..,323,183
SSC51252,44,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,124,0,..,52,124
SSC51253,60,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,67,170,62,..,124,170
SSC51254,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,..,10,3
SSC51255,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,3,..,8,16
SSC51256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,9,0,0,3,9,0,..,3,9
SSC51257,259,531,0,0,0,0,0,0,9,11,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,3,7,272,553,50,..,318,553
SSC51258,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49,8,..,24,49
SSC51259,111,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,115,310,95,..,211,310
SSC51260,1714,5209,420,1027,27,61,449,1087,0,4,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,3,6,11,34,2172,6346,333,..,2509,6346
SSC51261,23,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,66,8,..,31,66
SSC51262,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,..,5,17
SSC51263,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,10,..,14,31
SSC51264,398,1021,7,10,13,31,17,45,3,3,0,0,0,0,0,0,3,3,20,24,35,48,7,18,0,0,59,85,4,10,474,1155,403,..,877,1155
SSC51265,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,13,..,31,34
SSC51266,63,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,66,139,52,..,115,139
SSC51267,2721,7896,69,136,17,52,93,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2812,8094,352,..,3167,8094
SSC51268,78,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,184,7,..,88,184
SSC51269,575,1456,63,124,0,0,63,124,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,37,12,37,0,0,653,1622,197,..,850,1622
SSC51270,172,369,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,3,6,8,3,3,181,388,82,..,260,388
SSC51271,770,1884,6,10,0,0,6,10,0,0,0,0,0,0,0,0,0,0,32,51,0,0,6,9,0,0,35,58,0,0,815,1956,107,..,926,1956
SSC51272,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,..,4,12
SSC51273,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,15,..,25,20
SSC51274,23,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,70,0,..,24,70
SSC51275,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,3,..,16,33
SSC51276,1335,3536,312,576,58,122,376,698,14,24,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0,3,0,3,9,25,1730,4280,219,..,1950,4280
SSC51277,32,63,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,69,36,..,70,69
SSC51278,74,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,4,0,0,74,195,15,..,86,195
SSC51279,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,56,11,..,23,56
SSC51280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51281,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,8,..,20,17
SSC51282,78,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,225,15,..,89,225
SSC51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51285,1296,3736,215,480,0,0,215,480,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1508,4217,139,..,1646,4217
SSC51286,33,102,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,107,4,..,40,107
SSC51287,1680,4864,209,525,17,50,222,571,40,92,0,0,0,0,0,3,42,96,0,0,0,0,0,0,0,0,0,0,3,3,1949,5540,187,..,2139,5540
SSC51288,1821,4647,592,1189,394,971,991,2161,186,328,434,734,635,1099,0,0,1252,2159,0,0,0,0,0,0,0,4,0,4,12,23,4080,8989,652,..,4729,8989
SSC51289,218,543,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,222,549,32,..,250,549
SSC51290,4209,9954,865,1266,433,736,1300,2001,419,659,7,8,128,207,0,0,554,867,3,4,3,3,0,3,0,0,4,10,3,9,6072,12848,1294,..,7366,12848
SSC51291,28,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,110,11,..,41,110
SSC51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC51293,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,80,22,..,60,80
SSC51294,136,479,49,186,0,0,49,186,6,5,0,0,0,0,0,0,6,5,8,13,0,0,0,0,3,4,11,20,8,27,211,722,86,..,294,722
SSC51295,104,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,95,0,3,9,13,0,0,57,109,3,7,161,442,16,..,177,442
SSC51296,238,713,7,14,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,254,763,24,..,278,763
SSC51297,2286,6175,4,4,0,0,4,4,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,3,3,5,6,6,6,2295,6197,164,..,2459,6197
