SSC_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SSC50912,122,180,106,52,115,26,8,615,46,30,18,11,11,9,5,133,48,49,19,10,13,10,0,142,236,236,94,63,81,18,8,743,0,3,3,3,0,0,0,5,449,501,236,140,217,61,29,1640,16,30,17,12,21,6,3,101,16,12,8,9,13,3,0,56,11,12,6,3,9,7,3,47,65,80,44,27,23,3,6,245,3,4,0,0,0,0,0,11,113,131,76,52,64,18,11,465,562,631,314,191,287,80,42,2108
SSC50913,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,9,0,0,0,0,43,0,0,0,0,0,0,0,0,14,20,9,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,12,18,9,4,3,0,0,51
SSC50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50915,21,18,14,9,5,3,0,69,5,9,4,10,4,0,0,31,7,3,3,0,4,3,0,22,57,52,15,11,14,0,0,152,0,0,0,0,0,0,0,3,92,84,42,21,27,6,3,280,3,9,6,10,4,0,0,29,7,7,3,3,4,0,0,23,9,6,4,0,0,0,0,19,35,29,23,11,17,3,5,123,0,0,0,0,0,0,0,6,59,51,40,21,26,8,4,203,152,130,78,45,53,13,7,479
SSC50916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,9,6,3,3,0,0,40,0,0,0,0,0,0,0,0,19,17,6,4,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,14,3,3,0,0,47,0,3,3,3,0,0,0,9,13,19,10,6,3,0,0,53,29,29,19,16,9,0,0,100
SSC50917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC50918,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,3,0,3,0,0,32,0,0,0,0,0,0,0,0,12,14,3,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,3,0,4,0,0,40
SSC50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4
SSC50920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,3,3,0,3,3,0,0,15,0,0,0,0,0,0,0,0,4,10,4,3,8,0,0,24,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,8,7,10,9,3,7,0,0,37
SSC50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50922,47,48,22,23,26,14,10,191,45,60,24,22,28,5,3,182,34,38,15,15,11,6,6,126,182,226,127,64,83,35,19,746,6,0,0,0,0,0,0,12,315,376,195,123,152,66,33,1254,0,10,0,3,6,0,5,26,0,8,12,3,3,6,8,37,0,0,3,3,4,3,4,25,10,22,14,19,28,11,10,111,0,0,0,0,0,0,0,3,15,40,29,31,46,15,21,194,329,415,225,156,192,79,53,1450
SSC50923,12,22,17,7,16,6,3,87,10,15,15,5,21,12,8,89,11,19,15,10,6,7,6,74,41,43,37,21,43,30,13,227,0,0,0,0,0,3,3,3,80,104,88,47,86,58,33,490,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,5,3,0,4,0,0,10,0,0,6,3,5,0,3,22,0,0,0,0,0,0,0,0,6,12,5,4,6,5,3,38,79,111,92,49,95,65,34,526
SSC50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,12,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,3,5,3,3,3,0,0,23
SSC50925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,3,0,0,15
SSC50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,3,0,0,13
SSC50928,15,18,6,5,7,0,0,47,6,11,0,0,0,0,0,15,12,9,4,0,3,0,0,30,117,104,46,45,39,3,0,355,0,0,0,0,0,0,0,0,143,137,59,53,50,3,0,453,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,0,0,4,0,0,0,0,7,24,41,16,19,20,0,0,122,3,0,0,0,0,0,0,3,33,46,24,19,20,0,0,142,175,183,86,76,77,10,0,594
SSC50929,73,76,52,34,53,12,3,305,41,32,14,11,9,3,0,109,39,33,17,14,8,0,0,110,132,116,33,31,30,11,3,357,4,0,0,0,0,0,0,10,286,257,119,95,106,26,7,893,23,30,19,13,28,5,3,122,14,12,7,10,3,5,4,49,4,5,0,9,7,3,3,33,59,72,34,19,15,5,0,218,3,3,3,4,3,0,0,13,101,131,64,52,55,17,10,434,392,380,179,146,156,45,22,1327
SSC50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8
SSC50931,0,3,0,0,0,0,0,4,5,3,0,0,0,0,0,11,3,0,0,0,0,0,0,3,4,9,4,0,5,0,0,27,0,0,0,0,0,0,0,0,18,14,10,0,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,10,0,5,0,0,46
SSC50932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8
SSC50933,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50934,39,38,21,11,9,4,4,132,7,4,0,3,3,0,3,18,18,14,6,0,6,3,0,52,68,45,26,20,24,14,4,203,0,0,0,0,0,0,0,7,131,104,62,39,49,20,14,409,0,9,0,3,3,0,0,13,4,4,3,3,3,0,0,19,5,9,3,3,9,0,0,25,29,39,23,17,22,5,0,132,0,3,3,3,0,0,0,7,36,59,35,27,35,8,0,201,161,159,95,64,82,29,15,607
SSC50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,3,4,0,3,0,0,14,0,0,0,0,0,0,0,0,5,3,3,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,3,6,4,11,0,0,32
SSC50936,3,4,3,0,0,0,0,6,3,8,0,0,0,0,0,16,6,7,8,0,3,0,0,20,8,14,17,8,13,0,0,71,0,0,0,0,0,0,0,0,20,38,24,14,16,3,0,114,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,15,0,0,0,0,0,0,0,0,3,0,4,3,5,0,3,21,28,40,29,16,18,0,3,129
SSC50937,138,106,45,17,19,15,6,347,10,5,5,0,3,0,0,28,16,11,0,3,3,0,0,35,74,53,16,8,8,3,0,170,0,0,3,0,0,0,0,3,246,180,73,35,35,20,8,590,25,21,14,7,6,6,0,80,8,3,3,0,3,0,0,26,3,10,5,3,5,3,0,28,47,32,29,17,20,15,3,165,3,3,4,0,0,0,0,9,82,69,50,31,34,20,6,302,330,249,125,63,71,44,10,895
SSC50938,22,21,12,5,19,10,4,94,4,0,0,0,0,0,0,7,3,3,8,0,0,0,0,12,15,24,16,7,8,0,0,73,3,3,0,0,0,0,0,10,43,49,36,20,30,7,4,186,0,3,3,0,3,0,0,10,0,6,3,0,0,0,0,9,0,3,0,0,0,0,0,8,20,26,15,15,5,0,0,85,0,0,0,0,0,0,0,0,23,40,22,18,9,0,0,115,73,87,52,37,37,6,8,303
SSC50939,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,19,0,0,0,0,0,24,0,0,0,0,0,0,0,0,11,19,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,17,4,0,0,0,0,29
SSC50940,33,30,18,13,10,0,0,100,13,11,0,0,0,0,0,23,13,12,3,4,0,0,0,36,105,88,35,20,18,0,0,261,0,0,0,0,0,0,0,3,156,135,60,37,33,3,0,419,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,5,5,8,0,0,49,0,0,0,0,0,0,0,0,22,14,7,5,8,0,0,60,185,149,67,42,39,3,0,476
SSC50941,39,33,15,19,21,3,0,128,26,14,4,3,3,0,0,56,22,9,7,0,5,0,0,50,148,85,57,37,35,3,3,364,0,0,0,0,0,0,0,0,236,148,80,57,71,5,4,601,3,5,0,0,0,0,0,15,0,3,0,0,0,0,0,9,3,10,3,3,3,0,0,20,19,24,17,14,20,0,0,88,0,0,0,0,0,0,0,0,23,46,22,18,26,0,0,136,257,190,106,77,96,5,4,731
SSC50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,12,8,7,13,0,0,51,0,0,0,0,0,0,0,0,12,12,11,7,15,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,16,11,9,18,0,0,67
SSC50943,0,0,0,4,4,0,0,11,0,3,3,0,3,0,0,10,0,0,0,0,3,0,0,3,15,14,8,5,15,10,4,61,0,0,0,0,0,0,0,0,16,19,10,12,27,7,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,18,11,22,13,15,31,12,5,102
SSC50944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC50946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4
SSC50947,0,4,4,4,4,0,0,13,6,0,3,3,4,0,0,19,3,14,4,3,3,0,0,30,25,34,19,11,18,0,0,111,0,0,0,0,0,0,0,0,39,49,29,25,29,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,13,47,47,35,25,35,0,0,184
SSC50948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9
SSC50950,113,225,176,130,230,108,48,1034,32,45,32,23,29,7,3,175,24,43,35,21,43,10,4,176,73,119,83,62,68,29,12,446,3,3,3,0,3,3,0,12,245,432,330,239,375,162,70,1844,7,18,22,21,26,11,4,101,10,4,4,3,4,3,0,27,3,0,4,3,7,0,3,18,5,17,6,6,16,3,0,59,0,0,0,0,0,0,0,4,25,43,38,33,53,18,9,211,265,470,365,267,428,178,79,2060
SSC50951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
SSC50952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,4,0,0,0,0,12
SSC50953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,16,4,0,0,0,0,26,0,0,0,0,0,0,0,0,13,16,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,3,3,4,3,0,0,13,13,20,4,4,0,0,0,43
SSC50954,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,15
SSC50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,12
SSC50957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC50959,18,9,3,3,7,0,0,47,13,0,6,0,4,0,0,24,9,9,5,3,0,0,0,35,29,47,29,17,28,4,0,150,3,0,0,0,0,0,0,3,70,70,50,25,38,5,0,253,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,3,0,0,0,0,0,6,8,10,12,6,11,0,0,56,0,0,0,0,0,0,0,0,7,19,20,7,18,0,0,71,80,90,64,31,54,7,0,327
SSC50960,387,394,224,137,182,123,63,1502,28,15,6,9,5,3,4,78,20,19,14,7,11,11,0,79,39,46,30,22,23,3,3,169,6,6,4,0,0,0,0,24,488,482,276,177,224,136,74,1858,54,69,47,28,40,24,14,272,4,5,8,4,10,0,0,31,9,12,3,3,9,0,0,39,41,64,39,20,16,4,0,183,10,12,3,4,0,0,0,31,113,164,98,54,79,25,11,554,595,648,377,233,303,164,91,2417
SSC50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,3,0,0,16
SSC50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5
SSC50963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,12,4,0,0,0,0,16,0,0,0,0,0,0,0,0,6,12,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,5,12,6,0,3,0,0,26
SSC50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4
SSC50965,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,0,0,27,0,0,0,0,0,0,0,0,4,7,8,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,8,8,3,0,0,34
SSC50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6
SSC50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9
SSC50968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
