SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC50739,..,0,11,10,10,8,0,0,0,43,..,8,16,4,0,0,0,0,0,29,..,0,3,0,0,0,0,0,0,0,48,..,..,..,..,..,..,..,..,48,..,13,..,..,..,..,..,..,..,13,..,3,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,3,0,0,0,3,..,0,4,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,48,25,36,26,9,14,0,0,0,166,..,0,18,18,3,7,0,0,0,47,..,11,14,4,0,0,0,0,0,33,..,0,5,6,6,0,0,0,0,18,44,..,..,..,..,..,..,..,..,44,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,4,..,3,0,0,0,0,0,0,0,3
SSC50740,..,0,3,0,0,3,3,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,13,..,0,0,0,0,6,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50741,..,0,16,15,32,40,37,23,3,158,..,3,4,11,13,4,0,3,0,38,..,3,0,0,0,3,0,0,0,6,93,..,..,..,..,..,..,..,..,93,..,12,..,..,..,..,..,..,..,12,..,12,6,6,3,0,0,0,0,30,..,0,3,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,0,3,7,10,9,18,7,3,53,0,0,0,0,3,0,0,0,0,9,93,35,38,43,60,54,57,33,3,408,..,0,21,25,43,32,31,16,4,162,..,3,8,10,12,0,0,0,0,36,..,0,11,6,10,0,4,3,0,37,78,..,..,..,..,..,..,..,..,78,..,15,..,..,..,..,..,..,..,15,..,11,3,0,0,0,0,0,0,13,..,0,0,0,3,0,0,0,3,11,..,0,0,0,0,0,0,0,0,0
SSC50742,..,12,220,284,309,334,317,142,41,1650,..,51,126,90,59,45,16,8,0,388,..,5,9,18,38,26,12,3,0,105,907,..,..,..,..,..,..,..,..,907,..,236,..,..,..,..,..,..,..,236,..,223,102,59,27,7,0,0,0,421,..,43,26,14,11,13,3,8,3,120,..,23,22,8,15,6,6,0,0,79,..,33,47,34,33,21,5,0,0,183,..,15,82,84,106,102,94,33,21,531,12,16,30,7,15,12,8,4,5,99,916,643,656,595,620,568,452,203,70,4723,..,20,280,321,340,355,265,104,11,1702,..,69,136,88,61,35,15,3,0,408,..,24,95,122,113,58,28,27,5,477,869,..,..,..,..,..,..,..,..,869,..,232,..,..,..,..,..,..,..,232,..,135,55,19,13,8,0,0,0,230,..,31,17,3,10,17,21,10,0,110,..,16,13,6,3,4,0,0,0,48
SSC50743,..,0,3,25,34,55,43,30,0,190,..,0,7,10,12,7,7,0,0,43,..,0,0,0,7,0,0,0,0,8,80,..,..,..,..,..,..,..,..,80,..,12,..,..,..,..,..,..,..,12,..,14,7,0,3,3,0,0,0,27,..,3,0,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,11,..,3,0,0,8,15,21,6,0,60,0,3,3,0,0,3,3,3,0,15,80,39,22,35,72,89,78,43,0,453,..,0,9,30,47,53,44,7,0,190,..,4,8,16,10,4,6,0,0,48,..,0,4,10,6,3,5,5,0,32,59,..,..,..,..,..,..,..,..,59,..,11,..,..,..,..,..,..,..,11,..,13,0,0,0,0,0,0,0,13,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
SSC50744,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,10,..,0,0,0,3,3,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50745,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50746,..,0,68,206,240,155,85,25,8,785,..,4,47,35,33,13,14,3,0,155,..,0,0,3,6,0,3,0,3,25,458,..,..,..,..,..,..,..,..,458,..,129,..,..,..,..,..,..,..,129,..,64,43,12,3,7,0,0,0,120,..,23,5,5,4,5,3,0,0,45,..,5,16,4,0,3,0,0,0,28,..,16,39,12,3,14,0,0,0,81,..,8,21,19,31,32,19,12,3,143,4,4,5,3,0,0,0,0,0,28,463,257,246,291,329,222,127,40,16,1994,..,0,93,252,228,147,61,13,6,805,..,12,47,46,28,20,9,0,0,167,..,3,5,27,39,21,9,0,0,115,465,..,..,..,..,..,..,..,..,465,..,146,..,..,..,..,..,..,..,146,..,50,21,4,0,0,3,0,0,79,..,16,5,0,0,0,8,4,0,38,..,10,7,0,3,0,0,0,0,22
SSC50747,..,0,3,3,0,3,7,3,0,18,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,9,3,4,5,7,4,3,0,42,..,0,3,0,0,3,0,0,0,13,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50748,..,13,190,202,183,156,121,39,13,917,..,22,72,48,36,15,13,0,0,200,..,0,3,15,14,17,5,7,0,58,568,..,..,..,..,..,..,..,..,568,..,145,..,..,..,..,..,..,..,145,..,132,87,31,9,7,0,0,0,271,..,31,34,17,3,15,13,6,0,120,..,18,32,15,15,5,3,0,0,87,..,32,51,23,27,8,15,0,0,155,..,5,26,40,56,47,39,24,0,233,14,10,10,3,10,3,7,3,0,59,577,408,504,400,351,270,208,72,17,2814,..,37,235,200,178,154,84,36,3,924,..,28,78,42,37,15,7,3,0,206,..,4,41,57,60,24,11,15,4,222,515,..,..,..,..,..,..,..,..,515,..,126,..,..,..,..,..,..,..,126,..,80,47,3,4,0,3,0,0,139,..,25,12,7,13,12,18,13,3,108,..,14,16,11,3,4,3,0,0,45
SSC50749,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50750,..,6,206,268,203,157,142,85,21,1092,..,22,86,51,41,15,6,9,0,233,..,0,3,9,16,14,7,0,0,52,618,..,..,..,..,..,..,..,..,618,..,134,..,..,..,..,..,..,..,134,..,92,52,30,32,10,0,0,0,210,..,36,22,4,9,3,0,3,0,79,..,32,41,6,4,0,0,0,0,88,..,55,76,49,24,22,11,0,0,240,..,9,59,62,57,64,46,29,10,325,7,12,15,16,11,6,3,0,3,69,627,397,567,494,395,296,211,126,47,3145,..,25,286,270,174,168,124,65,14,1112,..,30,117,59,20,16,6,3,0,257,..,7,33,48,58,18,18,30,8,209,615,..,..,..,..,..,..,..,..,615,..,107,..,..,..,..,..,..,..,107,..,74,41,5,4,6,0,0,0,137,..,19,20,8,7,13,19,7,9,98,..,20,25,5,7,0,0,0,0,59
SSC50751,..,0,3,3,16,23,18,0,0,57,..,0,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,3,4,4,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0,18,4,12,3,24,26,21,3,0,119,..,0,3,9,19,16,12,3,0,57,..,0,3,0,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,5,21,..,..,..,..,..,..,..,..,21,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC50752,..,0,35,41,80,82,42,20,3,310,..,8,17,15,12,4,5,0,0,58,..,0,0,0,4,3,0,0,0,13,151,..,..,..,..,..,..,..,..,151,..,52,..,..,..,..,..,..,..,52,..,62,28,6,8,3,0,0,0,105,..,11,5,0,0,4,3,0,0,20,..,3,3,3,4,0,0,4,0,19,..,7,15,4,4,0,0,0,0,34,..,0,4,14,17,18,13,3,0,67,3,4,7,4,0,3,0,0,0,22,152,142,121,85,136,111,68,28,3,848,..,0,51,63,77,71,35,13,3,312,..,10,17,13,13,6,0,0,0,68,..,3,12,20,25,17,4,8,0,83,113,..,..,..,..,..,..,..,..,113,..,64,..,..,..,..,..,..,..,64,..,32,12,7,0,3,0,0,0,56,..,3,0,0,8,6,5,3,0,25,..,4,0,0,0,0,0,0,0,3
SSC50753,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50754,..,3,3,10,3,5,3,0,0,18,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,4,0,0,0,0,9,3,0,0,0,0,3,0,0,0,6,24,12,14,16,3,7,7,0,0,86,..,0,3,9,0,6,0,0,0,22,..,0,3,0,0,0,0,0,0,9,..,3,5,0,3,0,0,0,0,13,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0
SSC50755,..,0,4,13,9,13,6,6,0,53,..,4,0,3,7,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,7,..,..,..,..,..,..,..,7,..,7,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,8,3,0,0,17,0,0,0,0,0,0,0,0,0,5,18,17,4,14,16,26,14,6,0,122,..,0,7,6,15,10,9,0,0,51,..,4,0,3,3,5,0,0,0,13,..,0,0,3,0,0,0,0,0,6,14,..,..,..,..,..,..,..,..,14,..,5,..,..,..,..,..,..,..,5,..,11,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3
SSC50756,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,..,0,0,0,0,3,0,0,0,7,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50757,..,0,5,4,13,18,14,6,0,69,..,0,4,5,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,6,9,10,3,0,34,0,0,0,0,0,0,3,0,0,3,29,12,11,11,27,34,27,7,0,166,..,0,9,9,15,18,14,4,0,68,..,0,7,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,7,..,..,..,..,..,..,..,7,..,5,3,0,3,0,0,0,0,11,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0
SSC50758,..,3,184,532,545,719,505,168,80,2730,..,19,108,82,77,40,19,4,0,347,..,0,0,13,33,27,4,6,5,94,1202,..,..,..,..,..,..,..,..,1202,..,385,..,..,..,..,..,..,..,385,..,267,183,45,13,12,0,0,0,511,..,24,15,10,4,7,3,7,3,73,..,11,11,10,7,0,0,0,0,35,..,20,29,10,16,10,6,0,0,86,..,6,31,55,47,83,51,32,22,335,10,17,14,8,7,7,4,3,0,71,1210,743,578,755,751,910,596,224,109,5879,..,6,300,582,610,732,376,172,39,2810,..,24,122,96,77,32,14,9,0,370,..,4,32,81,112,59,25,10,5,337,1150,..,..,..,..,..,..,..,..,1150,..,343,..,..,..,..,..,..,..,343,..,172,101,15,8,8,3,0,0,313,..,18,7,0,0,19,20,8,3,84,..,12,13,0,3,0,0,0,0,26
SSC50759,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50760,..,0,120,298,438,266,128,47,9,1310,..,11,68,54,69,19,3,0,0,218,..,0,0,7,20,12,0,0,0,48,741,..,..,..,..,..,..,..,..,741,..,277,..,..,..,..,..,..,..,277,..,214,79,20,10,3,0,0,0,326,..,13,18,3,3,0,3,0,0,46,..,9,12,4,0,0,0,0,0,25,..,13,11,12,3,3,3,0,0,47,..,15,17,20,26,19,17,17,8,131,7,12,10,8,3,3,0,0,0,41,751,569,327,428,574,327,152,66,15,3214,..,7,175,367,451,225,103,40,7,1372,..,22,68,57,69,12,6,0,0,228,..,8,34,68,92,35,12,8,5,257,694,..,..,..,..,..,..,..,..,694,..,275,..,..,..,..,..,..,..,275,..,144,45,5,8,0,0,0,0,203,..,20,7,3,7,11,15,10,0,63,..,17,7,0,0,0,0,0,0,23
SSC50761,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50762,..,0,3,7,11,3,6,0,0,30,..,0,4,0,0,0,3,0,0,12,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,4,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,3,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,7,3,0,7,4,0,0,14,0,0,0,0,0,0,0,0,0,0,15,5,15,12,15,11,9,3,3,91,..,0,3,12,9,5,4,0,0,28,..,0,0,4,3,0,0,0,0,8,..,0,0,0,3,0,0,0,0,6,22,..,..,..,..,..,..,..,..,22,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50763,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,16,..,0,0,4,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50764,..,0,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,17,..,0,0,0,3,0,4,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC50765,..,0,13,33,40,57,44,22,11,217,..,3,19,3,18,0,0,0,0,51,..,0,0,0,0,3,0,0,0,8,123,..,..,..,..,..,..,..,..,123,..,3,..,..,..,..,..,..,..,3,..,19,14,0,8,0,0,0,0,39,..,0,0,0,0,0,0,0,0,11,..,0,4,0,0,3,0,0,0,6,..,3,0,0,3,0,0,0,0,6,..,4,11,9,19,13,14,6,4,74,0,0,3,0,3,4,5,0,0,17,121,45,65,51,94,82,58,33,10,555,..,0,23,30,51,57,34,19,5,220,..,10,24,9,13,3,0,0,0,54,..,3,12,8,12,4,3,0,0,44,115,..,..,..,..,..,..,..,..,115,..,10,..,..,..,..,..,..,..,10,..,10,3,3,0,0,0,0,0,12,..,3,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3
SSC50766,..,0,0,0,4,4,4,0,0,19,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,4,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,5,0,4,8,6,0,0,35,..,0,3,3,5,6,3,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
