SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC51503,0,0,8,16,20,7,5,0,0,57,0,0,3,3,3,3,0,0,0,17,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,11,15,31,14,5,0,0,80,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,5,13,15,31,18,5,0,0,87,3,3,0,0,0,6,13,3,0,30,0,0,0,3,6,0,3,0,0,16,4,5,15,20,33,17,25,5,0,129,4,0,3,5,16,4,0,0,0,31,0,0,0,3,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,7,8,21,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SSC51504,8,58,280,167,86,56,7,0,0,660,21,18,28,24,16,15,4,0,0,115,0,0,7,0,0,8,0,0,0,18,0,0,4,3,0,0,0,0,0,13,26,76,314,186,103,82,10,0,0,807,8,9,11,4,7,7,0,0,0,32,5,3,4,0,0,3,0,0,0,18,8,9,10,4,9,6,0,0,0,48,38,88,327,193,113,88,15,0,0,855,34,6,3,3,6,29,54,19,0,161,4,8,21,16,8,6,3,0,0,63,76,93,357,210,126,124,70,23,0,1077,8,63,192,72,53,40,3,0,0,429,17,24,100,63,48,38,5,0,0,299,0,0,26,4,3,0,0,0,0,37,0,4,0,3,0,0,0,0,0,15,29,92,319,144,102,84,9,0,0,778,3,6,4,0,3,0,0,0,0,22,5,3,9,5,3,0,0,0,0,26,8,10,11,11,8,3,0,0,0,46
SSC51505,3,3,3,0,3,0,0,0,0,18,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,4,0,0,22,0,0,0,0,0,6,0,5,0,8,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,11,5,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51506,19,78,180,229,190,96,17,5,0,806,43,18,18,28,22,25,10,0,0,163,0,6,8,8,5,5,0,0,0,35,0,0,8,3,5,0,3,0,0,19,65,106,219,269,220,125,27,5,0,1025,6,4,11,12,9,11,0,0,0,52,9,0,0,0,0,0,0,0,0,11,15,10,13,8,12,7,0,0,0,68,81,111,226,278,235,132,27,5,0,1092,74,23,18,12,13,27,69,38,7,271,9,4,12,12,7,14,3,3,0,73,165,136,258,305,256,171,100,45,6,1436,15,52,111,123,120,63,6,0,0,489,67,34,88,124,84,37,6,0,0,444,0,6,24,9,17,9,5,0,0,71,0,0,3,3,3,0,3,0,0,17,83,93,229,259,225,102,17,0,0,1018,5,3,8,6,0,0,0,0,0,18,13,0,3,6,8,0,0,0,0,32,19,3,8,16,8,3,0,0,0,54
SSC51507,0,0,0,5,13,4,7,3,0,29,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,13,4,8,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,13,6,8,3,0,40,3,0,0,0,0,9,5,3,0,20,0,0,0,0,0,3,0,0,0,9,6,3,0,6,12,18,19,8,3,68,0,0,0,0,3,3,3,0,0,11,0,0,0,0,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51508,0,0,0,0,3,4,0,0,0,10,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51509,0,3,9,4,11,7,3,0,0,35,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,13,10,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,6,13,10,4,0,0,41,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,3,3,6,6,13,16,9,6,0,53,0,4,3,3,3,3,0,0,0,15,0,0,3,0,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51510,10,40,108,144,142,96,16,0,0,565,25,13,9,17,23,46,25,3,0,157,0,3,5,9,9,12,9,0,0,42,0,0,0,3,13,0,0,0,0,21,39,57,129,171,183,152,50,6,0,779,0,10,14,12,15,15,0,0,0,60,6,3,0,0,0,3,0,0,0,16,8,13,15,12,19,16,0,0,0,76,40,77,139,187,199,166,48,4,0,859,42,8,7,22,16,67,213,86,11,488,6,5,20,19,24,18,19,11,7,113,95,91,159,229,234,254,277,100,18,1462,6,24,43,68,82,45,7,0,0,273,35,28,64,54,81,68,20,0,0,353,0,0,6,8,7,13,0,0,0,39,0,0,4,3,3,7,0,0,0,16,42,49,119,141,174,128,30,0,0,679,3,3,3,9,13,9,0,0,0,34,7,3,5,8,4,3,0,0,0,31,7,4,9,16,16,9,0,0,0,62
SSC51511,45,195,563,508,496,357,70,3,0,2236,82,90,77,77,81,113,60,13,0,592,0,3,33,24,14,19,12,0,0,98,6,13,19,9,12,6,3,4,0,74,133,307,687,615,599,497,146,17,0,2999,21,45,44,33,50,35,0,0,0,232,27,14,10,8,3,0,0,0,0,63,50,59,59,41,48,34,3,0,0,291,179,359,741,661,648,530,148,17,0,3287,148,57,55,63,76,141,439,219,109,1302,20,27,37,37,53,40,41,27,11,294,343,435,838,758,776,720,629,264,119,4884,18,118,291,212,272,189,28,4,0,1132,123,125,262,265,256,202,65,5,0,1303,3,3,42,19,17,10,3,0,0,103,3,8,7,8,8,4,7,0,0,44,154,248,601,503,546,410,107,11,0,2580,15,14,24,25,27,20,0,0,0,116,36,7,21,15,23,10,0,0,0,118,47,23,44,35,44,36,0,0,0,232
SSC51512,0,0,3,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,17,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51513,3,3,3,0,9,10,3,0,0,32,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,3,3,0,11,13,5,0,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,0,11,13,5,0,0,47,5,0,0,0,0,0,4,5,0,19,0,0,0,0,3,0,0,0,0,4,7,4,8,0,16,15,12,7,0,71,0,0,0,3,3,0,0,0,0,12,0,0,3,0,8,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,4,8,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51514,0,4,6,6,5,8,3,0,0,36,0,4,3,7,5,3,0,0,0,19,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,7,15,17,13,13,5,0,0,62,4,4,7,3,0,0,0,0,0,11,0,4,6,0,3,0,0,0,0,14,5,9,9,5,3,0,0,0,0,23,5,13,19,14,12,13,5,0,0,87,14,15,23,23,6,4,9,0,0,95,9,3,8,8,3,3,3,0,0,38,24,30,51,44,21,23,12,0,3,220,3,3,9,8,4,3,0,0,0,38,0,3,3,7,3,0,0,0,0,20,0,0,3,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,7,13,18,12,10,0,0,0,65,3,6,3,0,0,0,0,0,0,11,0,3,3,0,3,0,0,0,0,15,4,8,5,0,5,0,0,0,0,23
SSC51515,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51516,0,0,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,18,0,0,3,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51517,0,0,7,5,9,0,0,0,0,25,0,3,7,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,11,10,0,3,0,0,45,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,11,3,5,25,8,8,3,3,0,0,60,14,11,17,7,8,5,6,0,0,61,0,0,3,3,0,0,0,0,0,6,19,11,37,24,23,3,11,0,0,126,0,3,5,6,3,4,0,0,0,21,0,0,11,8,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,15,3,6,0,0,0,47,0,3,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,12
SSC51518,41,167,428,421,489,296,23,0,0,1868,79,90,65,56,68,72,24,0,0,453,3,7,20,18,29,17,8,0,0,96,5,11,11,11,19,4,0,0,0,53,125,269,522,504,601,385,56,4,0,2465,34,70,61,56,55,34,3,0,0,308,16,13,9,4,0,11,4,0,0,57,50,81,69,62,55,48,4,0,0,361,174,350,591,562,656,432,59,4,0,2828,165,62,62,53,96,142,290,172,38,1086,31,33,74,61,67,45,25,13,5,360,366,443,727,686,813,624,375,196,50,4269,19,91,209,180,286,142,13,0,0,943,129,103,186,193,228,144,26,0,0,1016,0,3,33,14,23,19,4,0,0,94,3,7,12,11,4,3,0,0,0,36,159,207,434,398,540,297,39,3,3,2085,20,19,31,32,32,13,0,0,0,146,33,16,27,29,13,13,3,0,0,126,47,33,55,63,48,20,0,0,0,271
SSC51519,0,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,11,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,9,4,0,0,20,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51520,17,38,79,97,134,87,26,3,3,485,15,5,15,12,24,26,14,3,0,97,0,0,15,3,10,15,0,0,0,44,3,6,4,0,4,0,0,0,0,20,30,51,109,106,173,128,41,10,3,650,0,7,6,10,6,8,0,0,0,44,3,0,0,0,3,4,0,0,0,11,3,10,6,14,4,16,0,0,0,48,32,59,118,118,174,137,41,10,3,698,47,5,7,11,22,62,99,72,17,347,7,7,22,18,17,15,11,18,6,125,88,71,145,141,217,220,151,101,30,1170,14,14,38,35,36,36,7,0,0,185,21,19,30,58,67,61,12,0,0,270,0,0,6,9,4,8,4,0,0,31,0,3,7,3,7,0,0,0,0,20,41,40,80,100,116,100,24,3,0,503,3,5,8,3,4,4,0,0,0,22,3,3,10,10,3,0,0,0,0,22,7,9,10,11,7,7,0,0,0,45
SSC51521,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51522,0,0,3,3,8,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,4,0,0,29,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51523,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51524,10,10,18,49,42,24,6,0,0,151,10,3,3,6,6,7,5,0,0,38,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,17,10,24,54,51,29,19,0,0,200,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,19,12,22,54,52,35,19,0,0,203,13,0,0,0,3,6,21,12,3,56,0,0,3,0,3,0,4,0,0,16,26,12,27,54,54,43,42,12,3,276,0,3,5,16,13,3,3,0,0,51,12,3,20,25,14,9,0,0,0,90,0,0,4,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,9,31,43,32,18,8,0,0,156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,5
SSC51525,16,38,172,174,156,113,26,0,0,698,30,31,35,17,21,31,38,7,0,214,0,3,7,6,4,7,3,0,0,37,0,3,9,4,0,0,0,0,0,14,46,75,227,199,185,156,68,5,0,965,5,5,5,16,11,8,0,0,0,51,12,4,3,0,3,0,0,0,0,24,15,12,10,16,12,7,0,0,0,76,64,88,235,214,192,166,68,5,0,1035,54,12,16,28,12,36,163,100,42,459,4,8,19,8,12,11,13,0,3,74,114,109,266,244,213,216,249,110,48,1567,0,26,99,82,77,59,13,0,0,364,41,39,70,102,72,88,22,0,0,432,0,3,11,3,3,13,3,0,0,33,3,0,0,0,0,0,0,0,0,6,45,70,175,187,153,156,44,3,0,839,8,0,7,4,3,4,0,0,0,22,7,0,5,6,0,3,0,0,0,25,11,3,7,7,7,5,0,0,0,48
SSC51526,0,0,0,6,4,3,0,0,0,16,0,0,0,4,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,6,0,0,0,23,4,0,0,0,0,3,3,0,0,14,0,0,0,3,0,3,0,0,0,16,4,0,4,13,14,15,8,0,0,52,0,0,3,7,3,7,0,0,0,20,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51527,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51528,0,30,88,59,76,97,29,0,0,374,25,46,41,15,16,29,30,4,0,202,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,0,0,0,0,17,24,80,134,80,96,124,58,8,0,603,0,7,10,0,10,5,0,0,0,38,3,10,3,0,0,3,0,0,0,23,10,16,11,0,14,8,0,0,0,64,34,100,149,83,110,132,58,8,0,667,65,64,26,12,5,33,69,50,7,331,0,5,6,4,3,7,6,0,3,29,101,166,182,95,116,167,134,50,15,1024,0,15,56,29,65,45,8,0,0,219,25,43,44,39,58,54,17,0,0,276,4,0,0,4,0,0,3,0,0,9,0,0,7,0,0,0,0,0,0,10,25,65,103,68,125,99,23,3,0,518,0,0,3,3,3,0,0,0,0,14,0,6,0,0,4,4,3,0,0,26,0,8,3,4,4,3,3,0,0,38
SSC51529,0,0,3,13,12,10,0,0,0,36,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,14,12,10,4,0,0,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,0,8,15,12,10,8,0,0,52,3,0,0,0,0,3,9,3,0,16,0,0,0,3,0,3,0,0,0,12,3,3,6,17,12,12,12,3,0,74,0,0,0,8,0,3,0,0,0,12,3,0,3,5,4,3,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,14,7,3,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
