SSC_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SSC50881,0,4,16,3,6,5,4,0,0,37,67,136,245,199,294,250,56,7,0,1246,0,0,5,3,3,3,0,0,0,17,0,3,50,36,55,38,6,0,0,189,8,5,26,25,42,33,6,0,0,153,0,0,5,6,4,8,3,0,0,26,12,32,56,51,60,48,8,0,0,270,3,3,3,9,6,7,3,0,0,38,27,60,59,45,67,54,11,4,0,326,43,63,81,45,25,30,3,0,0,295,0,3,25,25,22,38,11,0,0,127,0,3,7,8,0,4,3,0,0,28,0,3,6,3,5,7,4,0,0,30,0,0,4,10,9,9,12,0,0,47,0,8,11,4,25,22,7,3,0,80,0,3,26,31,25,24,3,3,0,116,5,9,25,31,49,29,10,0,0,151,0,5,32,35,44,38,11,0,0,173,0,23,68,60,77,90,19,0,0,333,0,6,5,5,10,7,3,0,0,39
SSC50882,0,0,3,4,9,7,3,0,0,20,58,77,160,172,217,165,38,11,0,890,10,25,59,47,33,43,23,8,0,254,0,3,6,8,9,3,0,0,0,33,3,11,27,20,27,35,3,0,0,134,0,3,0,6,4,4,0,0,0,15,3,23,46,17,26,24,3,0,0,144,11,0,6,12,13,3,0,0,0,49,42,31,28,40,56,19,8,0,0,225,32,11,17,19,25,11,4,0,0,122,0,4,12,21,20,25,21,0,0,102,0,0,3,0,3,0,0,0,0,5,0,4,12,3,5,3,0,0,0,27,0,0,0,0,3,3,0,0,0,8,4,0,13,6,3,6,0,3,0,38,4,9,11,13,17,11,3,0,0,66,3,7,13,28,28,20,3,0,0,107,0,3,38,44,44,35,7,3,0,168,3,10,28,30,65,64,12,0,0,209,0,7,8,5,7,15,4,0,0,46
SSC50883,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,8,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50884,3,0,9,5,6,8,3,0,0,32,40,79,195,210,192,148,32,3,0,903,0,0,5,0,3,3,3,0,0,9,0,7,22,31,25,6,0,0,0,87,4,3,15,22,13,18,3,0,0,80,0,0,8,5,3,5,0,0,0,22,10,12,47,40,27,14,0,0,0,147,0,8,5,8,17,10,3,0,0,49,19,33,31,23,19,13,0,0,0,142,18,26,29,11,13,6,0,0,0,102,3,6,15,18,23,16,5,0,0,75,3,3,0,3,4,5,0,0,0,18,0,3,14,24,14,15,0,0,0,72,0,0,6,4,6,11,4,0,0,39,0,23,46,70,56,28,4,0,0,221,0,4,13,3,13,3,13,0,0,54,0,6,28,35,27,22,3,0,0,121,4,13,49,60,58,51,6,0,0,240,5,25,56,47,47,48,7,0,0,242,4,5,9,8,3,7,0,0,0,46
SSC50885,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,8,3,0,0,26,0,6,3,3,7,9,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SSC50886,5,10,24,13,24,15,4,0,0,95,150,244,484,477,513,314,61,4,0,2239,0,7,21,20,20,15,0,0,0,80,0,8,43,31,17,14,0,3,0,112,6,24,71,85,85,70,6,3,0,354,3,6,14,12,9,5,0,0,0,48,26,52,162,124,111,76,20,0,0,561,5,16,28,45,31,24,8,0,0,155,90,111,94,100,100,64,4,3,0,563,74,51,43,38,52,27,5,0,0,279,9,13,34,58,79,49,14,0,0,245,5,3,15,7,3,9,0,0,0,47,0,7,36,21,20,6,3,0,0,94,4,17,18,9,11,9,0,0,0,65,4,23,75,61,37,19,4,0,0,225,4,9,23,35,41,45,9,0,0,167,3,15,53,68,62,50,17,3,0,260,9,15,71,80,82,56,17,0,0,327,11,49,116,110,143,107,26,3,0,564,8,11,24,20,7,6,4,0,0,79
SSC50887,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,14,0,0,0,0,3,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50888,0,0,0,0,0,3,0,0,0,7,4,6,16,16,16,17,4,0,0,86,0,0,0,7,3,7,6,0,0,20,0,0,4,0,0,3,0,0,0,10,3,3,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,0,0,0,20,4,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,5,7,0,0,0,0,11,0,0,0,9,4,0,0,0,0,14,0,0,8,4,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0
SSC50889,0,0,0,0,0,0,0,0,0,0,4,10,27,14,20,12,5,0,0,82,3,4,10,5,3,3,7,0,0,38,0,3,26,14,16,7,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,5,0,6,3,0,0,21,0,8,9,3,12,5,3,0,0,48,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SSC50890,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,0,0,11,0,0,3,3,3,5,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC50891,0,0,0,0,0,0,0,0,0,4,9,10,12,23,31,25,3,0,0,123,3,0,3,8,5,10,4,0,0,36,0,0,0,3,6,0,0,0,0,14,0,3,0,0,7,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,9,13,13,0,0,0,0,38,0,0,0,0,3,3,0,0,0,4,5,0,3,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,10,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,4,0,0,0,5,0,0,3,0,0,7,0,0,0,14,0,0,0,0,4,5,0,0,0,12,0,0,4,7,3,3,0,0,0,14,0,3,3,3,6,0,0,0,0,15,0,0,3,3,6,0,0,0,0,11,0,0,0,5,0,0,0,0,0,8
SSC50892,0,0,0,0,0,0,0,0,0,0,0,7,23,16,18,4,0,0,0,71,0,0,0,0,3,0,0,0,0,5,0,25,198,116,112,45,4,0,0,506,0,3,3,4,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,3,0,0,0,38,0,0,4,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,11,0,0,5,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13,0,3,11,9,13,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50893,3,0,19,21,13,13,0,0,0,70,94,106,444,490,385,267,45,3,0,1839,6,22,49,36,27,20,4,0,0,154,0,7,47,73,38,18,4,0,0,185,9,29,151,127,68,35,11,0,0,430,0,3,9,8,12,8,0,0,0,38,22,18,110,136,83,50,11,0,0,425,0,0,15,14,12,18,3,0,0,65,65,29,77,85,71,72,10,0,0,412,54,31,159,98,63,42,11,0,0,459,0,0,7,13,13,16,7,0,0,66,0,0,0,5,7,0,0,0,0,15,0,0,12,10,7,5,0,0,0,39,4,0,4,13,21,23,3,0,0,71,0,3,30,58,36,17,5,0,0,152,4,13,45,41,41,22,8,0,0,171,0,8,22,29,21,16,4,0,0,101,3,4,46,106,97,71,9,0,0,332,6,11,42,80,68,58,14,0,0,284,0,0,17,17,18,11,0,0,0,65
SSC50894,0,0,3,0,0,3,0,0,0,8,13,15,24,21,51,55,8,0,0,186,0,0,0,0,10,5,3,0,0,22,0,0,4,9,4,3,0,0,0,16,3,4,4,4,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,4,3,4,17,16,27,17,0,0,0,85,0,3,4,0,3,0,0,0,0,10,9,0,10,3,9,4,4,0,0,41,0,5,3,0,0,3,0,0,0,12,0,0,0,3,0,4,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,4,3,5,5,3,0,0,31,0,3,0,0,0,5,3,0,0,12,0,0,3,0,3,4,0,0,0,13,4,3,3,0,14,9,3,0,0,33,0,4,4,3,14,13,4,0,0,37,0,0,0,0,0,0,0,0,0,3
SSC50895,0,0,0,3,12,3,6,0,0,24,23,35,77,123,129,124,36,5,0,551,0,0,0,3,3,0,3,0,0,9,0,0,7,13,21,6,4,0,0,48,3,3,3,4,14,3,3,0,0,35,0,0,4,4,3,0,0,0,0,14,6,7,32,39,25,26,4,0,0,140,0,3,0,0,11,5,3,0,0,27,14,11,8,18,12,12,4,0,0,85,17,11,0,3,3,8,0,0,0,40,0,3,0,8,8,8,5,0,0,33,0,7,3,4,3,5,0,0,0,16,0,3,4,17,9,11,4,0,0,45,0,3,3,3,6,5,0,0,0,21,0,9,13,31,35,22,8,0,0,114,0,0,3,7,6,4,4,0,0,23,0,3,6,15,20,11,4,0,0,66,0,11,14,32,35,60,11,0,0,155,0,10,25,24,27,34,9,0,0,132,0,3,6,5,0,8,0,0,0,21
SSC50896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50898,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,11,0,0,0,0,3,0,4,0,0,13,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50901,0,0,4,0,4,0,0,0,0,16,21,41,74,57,70,53,14,0,0,335,4,0,0,0,4,9,3,0,0,22,0,0,4,3,8,3,0,0,0,24,3,0,7,3,13,3,0,0,0,40,0,0,0,0,3,3,0,0,0,6,0,13,23,17,31,13,0,0,0,98,0,0,3,3,3,3,0,0,0,22,15,16,14,4,8,6,5,0,0,74,8,3,8,4,3,4,3,0,0,39,0,6,5,7,7,11,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,3,0,0,11,0,3,6,3,7,6,0,0,0,24,0,3,10,8,5,8,3,0,0,30,4,3,4,4,9,5,3,0,0,29,0,7,8,10,3,11,3,0,0,46,0,6,11,10,16,14,0,0,0,53,0,6,12,23,14,14,0,0,0,74,3,3,4,3,0,0,0,0,0,15
SSC50902,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,13,0,0,0,4,0,3,0,0,0,14,0,0,3,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SSC50903,0,0,0,0,0,0,0,0,0,0,3,3,9,12,4,7,3,0,0,33,0,0,0,0,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,13,0,0,0,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SSC50904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,3,0,3,9,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50906,0,0,0,0,0,0,0,0,0,0,0,0,4,11,14,9,8,0,0,44,0,4,8,19,9,15,16,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC50907,0,11,36,20,13,15,0,0,0,98,79,353,1283,693,465,325,83,5,0,3286,0,0,16,4,4,0,6,0,0,29,0,11,177,110,57,31,3,0,0,395,7,15,107,101,62,26,9,0,0,316,0,4,24,19,11,9,0,0,0,73,7,45,210,109,59,48,15,0,0,501,0,5,44,42,25,15,3,0,0,143,35,121,209,66,63,38,12,0,0,537,63,126,276,91,37,21,0,0,0,617,0,25,121,70,52,44,10,0,0,322,0,15,53,31,16,8,9,0,0,133,0,10,97,54,39,22,4,0,0,226,0,14,39,20,19,19,11,3,0,119,0,38,289,182,110,51,16,0,0,692,5,33,93,64,43,38,4,0,0,285,0,30,221,141,112,90,15,0,0,607,6,25,166,144,99,76,26,3,0,531,8,64,339,217,119,101,36,0,0,882,3,29,53,35,19,6,3,0,0,149
