SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC50414,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,12,3,3,0,0,9,12,0,4,0,14,3,3,3,3,13,6,7,5,0,24,16,11,0,0,32,11,16,4,0,28,22,18,7,0,51,34,77,8,0,117,34,60,6,0,95,39,49,0,0,87,22,32,0,0,50,24,39,0,0,65,31,52,7,0,94,0,0,9,0,13,264,360,78,5,707
SSC50415,3,0,0,0,4,0,0,0,0,4,5,0,3,0,5,0,0,4,0,5,7,0,0,0,7,4,7,5,0,19,44,0,7,0,57,12,3,0,0,20,20,10,3,0,27,14,4,3,0,23,7,10,0,0,22,9,5,0,0,17,14,23,0,0,29,6,13,0,0,16,7,5,0,0,13,6,6,0,0,8,8,14,0,0,25,27,40,6,0,70,4,0,0,0,5,202,141,42,3,381
SSC50416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SSC50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50418,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,3,0,3,16,3,7,0,28,12,4,10,0,29,64,8,23,3,94,33,8,9,0,53,26,16,8,0,54,39,25,3,0,68,15,16,6,0,35,19,29,0,0,47,27,40,0,0,69,15,26,0,0,50,10,16,0,0,22,8,7,0,0,21,7,18,0,0,22,40,53,10,0,101,9,0,0,0,10,344,276,90,8,712
SSC50419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,11
SSC50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,7,0,0,19
SSC50421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50422,10,3,3,3,16,5,0,7,0,14,5,0,10,0,11,0,0,11,0,17,14,7,12,0,31,8,3,16,0,31,50,6,19,0,81,34,17,26,0,77,52,22,34,5,108,40,12,28,3,91,32,33,29,3,92,46,55,11,0,114,106,118,26,8,255,90,123,7,3,223,85,79,9,0,172,52,90,12,0,160,103,280,14,0,403,96,149,44,4,296,14,3,5,0,17,855,1002,318,31,2206
SSC50423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,11,6,0,0,15,3,3,4,0,4,7,0,4,0,15,8,7,0,0,12,8,8,0,0,14,0,7,0,0,4,7,8,0,0,11,4,0,0,0,7,0,3,0,0,5,3,0,0,0,3,7,3,0,0,9,4,8,0,0,15,4,0,0,0,5,62,44,14,3,124
SSC50424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,10
SSC50425,0,0,5,0,8,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,0,12,3,0,3,0,5,14,0,4,0,18,11,0,10,0,15,16,4,5,0,22,12,11,4,0,26,9,7,3,0,22,9,10,3,0,24,17,29,3,0,52,19,30,0,0,52,15,17,0,0,30,3,10,0,0,14,9,19,0,0,31,15,36,6,0,60,4,3,0,0,10,167,190,50,0,403
SSC50426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
SSC50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,10,8,0,0,22
SSC50430,8,0,6,0,14,13,0,3,0,14,11,0,7,0,20,4,0,9,0,19,41,8,15,0,63,21,3,29,0,58,149,17,38,0,204,87,11,23,7,127,104,28,35,3,173,75,43,24,0,142,37,36,13,0,87,56,42,12,0,102,76,63,13,0,151,49,51,11,0,116,41,30,4,0,77,17,27,4,0,44,46,45,3,0,93,92,98,21,0,213,15,4,0,0,18,944,493,282,17,1740
SSC50431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8
SSC50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,7,0,0,15
SSC50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5
SSC50434,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,5,0,0,0,6,0,0,0,0,0,7,0,0,0,7,3,0,0,0,3,0,4,0,0,8,8,3,3,0,13,0,3,0,0,5,3,0,0,0,3,0,3,0,0,3,0,3,0,0,3,6,4,0,0,11,0,0,0,0,0,40,23,4,0,68
SSC50435,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,22,14,3,0,43
SSC50436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,5,7,0,0,0,7,7,3,3,0,12,6,3,0,0,12,4,3,0,0,5,0,0,0,0,3,6,0,0,0,6,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,0,9,0,0,0,0,0,45,22,3,0,77
SSC50437,20,6,12,0,37,10,0,8,0,14,12,3,6,3,25,3,0,10,0,11,39,11,14,0,67,31,10,30,3,74,132,15,29,0,172,127,23,35,4,185,149,43,48,8,242,113,64,29,5,216,85,93,34,4,217,83,97,37,3,218,169,331,51,5,560,126,307,24,0,458,71,239,9,0,321,70,227,9,0,303,148,560,7,4,719,113,301,45,0,464,22,15,13,0,54,1514,2337,447,59,4358
SSC50438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50440,12,0,3,0,12,0,0,3,0,4,3,0,6,0,11,0,0,8,0,9,20,0,10,0,29,18,7,20,0,42,44,6,17,0,61,46,11,19,0,73,42,23,29,0,102,56,51,6,0,115,37,36,5,0,76,40,62,3,5,112,72,114,11,3,193,33,78,4,0,122,30,37,0,0,66,14,35,4,0,53,29,60,0,0,91,53,135,22,0,213,13,3,3,0,18,571,669,172,10,1416
SSC50441,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,10,10,0,37
SSC50442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,8,4,0,21
SSC50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC50445,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,3,3,0,3,0,8,0,0,0,0,3,4,0,7,0,11,3,0,0,0,5,10,3,0,0,11,7,3,0,0,12,3,6,0,0,12,3,6,0,0,9,15,11,0,0,22,0,5,0,0,7,3,3,0,0,4,0,0,0,0,4,5,7,0,0,13,7,6,0,0,17,0,0,0,0,4,68,53,21,0,145
SSC50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,21
SSC50447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5
SSC50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14
SSC50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,5,0,0,4,0,0,0,0,0,12,11,0,0,26
SSC50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,0,0,18
SSC50451,6,0,0,0,7,3,0,0,0,8,3,0,12,0,12,0,3,10,0,14,26,3,13,0,42,10,6,25,0,40,97,6,22,4,136,44,12,21,0,84,50,23,23,5,99,35,27,14,3,81,22,29,12,0,62,23,31,7,0,57,49,47,11,0,115,33,34,3,3,71,22,24,0,0,43,12,14,0,0,33,21,30,0,0,50,35,59,15,0,109,9,0,0,0,15,513,352,192,21,1076
SSC50452,11,8,6,0,25,4,3,0,0,7,7,0,0,0,5,9,4,7,0,21,17,3,16,3,37,14,5,13,3,33,47,15,24,0,89,30,36,15,0,86,44,66,19,9,134,41,85,14,8,145,33,59,12,5,107,26,55,10,0,96,54,100,18,9,183,39,57,4,0,108,26,42,0,0,72,7,20,0,0,31,17,41,7,0,58,31,68,17,0,126,5,10,5,0,17,470,675,187,44,1379
SSC50453,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,0,0,0,0,0,3,0,3,0,5,15,0,3,0,19,3,3,3,0,7,12,3,3,0,17,7,7,3,0,16,3,6,0,0,6,9,3,0,0,17,9,12,0,0,24,8,14,0,0,21,4,5,0,0,13,5,7,0,0,12,3,5,4,0,12,7,15,3,0,28,5,3,3,0,11,93,94,31,3,221
SSC50454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12
SSC50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50456,3,7,7,0,21,3,3,3,0,7,5,0,4,0,8,3,0,7,0,6,21,3,15,0,33,3,3,12,0,20,58,7,23,0,90,26,7,19,0,50,54,15,15,3,82,62,23,10,3,102,36,29,17,3,74,39,33,19,0,96,64,75,30,7,172,71,59,7,3,137,51,88,3,0,146,44,89,9,0,145,122,366,10,0,502,74,140,23,3,247,11,6,3,0,14,755,949,231,27,1955
SSC50457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,12
SSC50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8
SSC50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
SSC50463,27,3,13,7,52,9,3,7,0,14,10,3,8,0,20,0,0,4,0,9,21,9,6,5,36,25,4,5,4,40,60,8,13,8,89,49,24,9,3,89,100,15,19,15,146,98,18,3,11,127,80,25,6,8,120,90,29,10,0,138,201,59,11,5,279,172,22,10,3,210,105,34,3,3,143,123,53,4,3,184,267,124,10,7,401,177,82,18,5,286,8,6,0,0,12,1629,511,158,89,2396
SSC50464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,8,3,4,0,0,7,3,0,0,0,9,3,0,0,0,3,4,0,0,0,4,3,0,0,0,4,5,0,0,0,5,0,3,0,0,5,4,0,0,0,4,4,0,0,0,4,3,9,0,0,19,3,0,0,0,0,39,25,0,0,70
SSC50465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SSC50466,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,15,4,0,0,0,3,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,37,4,10,0,48
SSC50467,18,3,4,5,34,4,0,3,0,11,3,3,11,4,17,5,0,13,0,24,22,11,15,8,59,22,11,25,0,54,66,19,26,3,115,52,27,45,4,128,70,37,33,10,149,71,33,37,11,142,62,61,27,4,147,62,66,24,12,159,130,112,22,8,276,106,116,9,3,235,82,77,3,0,160,80,94,5,0,185,122,178,0,3,306,103,125,26,7,255,10,5,3,0,23,1105,968,331,86,2479
SSC50468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,13
SSC50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11
SSC50470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,13,3,0,32
SSC50471,12,3,6,0,21,5,3,0,0,11,5,0,14,0,26,7,0,18,0,28,42,3,29,0,76,22,0,51,0,80,145,19,40,3,206,65,30,42,0,132,85,52,38,0,178,74,58,21,4,162,63,98,20,0,188,72,79,8,3,159,108,161,22,0,293,56,135,4,0,193,41,71,3,0,114,17,36,4,0,61,26,58,0,0,85,82,139,36,4,253,15,5,5,0,30,946,952,372,26,2294
SSC50472,10,0,4,0,11,4,0,3,0,3,3,3,5,0,13,0,0,8,0,8,13,0,9,3,30,13,5,23,0,32,37,8,18,3,67,30,18,12,5,66,32,21,11,6,67,29,29,11,0,67,23,35,14,0,72,20,34,5,0,63,55,68,16,3,141,35,36,12,0,82,18,34,3,0,51,6,10,0,0,24,8,24,3,0,36,24,59,21,0,106,3,0,0,0,6,365,390,178,22,951
