SSC_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC51345,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51346,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,7,0,0,0,22,..,0,0,0,4,8,3,0,0,25,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,3,0,3,4,16,3,0,0,44
SSC51347,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51348,..,4,7,0,4,4,0,0,0,18,..,5,25,17,16,17,10,4,0,89,9,12,7,3,3,3,0,3,0,41,477,212,304,318,260,146,39,14,0,1770,..,7,273,431,387,216,69,13,3,1403,..,62,139,77,68,20,0,0,0,367,..,5,16,35,27,13,3,0,0,95,955,..,..,..,..,..,..,..,..,955,..,142,..,..,..,..,..,..,..,142,..,149,39,5,5,3,0,0,0,204,..,17,13,11,17,6,9,3,0,63,..,3,5,3,0,3,0,0,0,17,..,19,30,16,10,8,0,0,0,80,..,21,54,52,62,56,20,11,0,267,15,18,17,13,13,4,3,3,0,90,966,446,583,631,583,328,104,31,3,3679
SSC51349,..,11,10,4,5,7,0,7,0,40,..,3,6,8,11,53,88,69,38,282,9,10,8,3,5,3,4,3,0,50,626,437,237,403,601,583,438,175,71,3566,..,9,151,582,880,900,672,202,48,3444,..,17,75,65,82,57,26,3,0,317,..,0,6,28,74,33,11,5,4,167,1230,..,..,..,..,..,..,..,..,1230,..,534,..,..,..,..,..,..,..,534,..,263,155,25,13,3,3,0,0,464,..,25,7,3,3,7,15,9,6,81,..,14,24,3,4,4,0,0,0,44,..,18,34,13,9,8,3,9,0,88,..,9,20,15,30,76,132,92,53,443,18,16,17,8,9,5,9,8,0,85,1248,907,485,747,1110,1091,874,325,119,6902
SSC51350,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC51351,..,3,3,0,3,0,0,0,0,22,..,7,7,0,10,5,6,3,0,44,4,3,3,0,4,3,3,0,0,20,124,67,73,62,67,60,27,15,0,497,..,0,38,49,48,66,25,14,3,240,..,31,44,28,19,12,3,0,0,140,..,4,7,24,16,10,3,4,0,63,219,..,..,..,..,..,..,..,..,219,..,18,..,..,..,..,..,..,..,18,..,28,21,5,3,0,0,0,0,57,..,10,8,7,3,3,5,0,0,37,..,9,3,3,3,3,0,0,0,21,..,14,12,4,8,6,3,0,0,54,..,11,18,24,31,31,23,7,0,150,8,7,3,3,5,3,7,0,0,41,228,142,157,145,134,136,72,19,6,1041
SSC51352,..,32,29,7,3,18,3,0,0,100,..,19,37,35,60,125,131,139,106,640,11,13,13,4,16,20,15,8,8,107,663,376,489,483,526,542,433,276,146,3943,..,29,349,566,573,596,518,254,81,2956,..,80,192,106,94,89,28,7,0,605,..,12,56,97,108,36,20,21,6,361,1364,..,..,..,..,..,..,..,..,1364,..,275,..,..,..,..,..,..,..,275,..,186,84,28,23,8,0,0,0,346,..,34,13,4,10,9,8,12,7,92,..,27,15,0,7,0,3,0,0,58,..,59,60,20,17,28,9,6,0,210,..,31,89,104,124,219,186,175,128,1056,31,30,41,24,29,39,20,13,10,225,1392,770,911,957,985,1024,792,476,234,7543
SSC51353,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,12,..,0,0,11,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,25
SSC51354,..,12,3,0,0,3,0,0,0,15,..,3,4,7,3,12,13,7,0,49,3,0,6,4,0,3,0,0,0,17,82,54,59,48,60,49,36,17,0,411,..,0,25,34,45,51,32,10,5,209,..,21,32,34,29,17,7,0,0,134,..,3,12,12,16,4,0,3,0,47,171,..,..,..,..,..,..,..,..,171,..,10,..,..,..,..,..,..,..,10,..,26,7,0,7,0,0,0,0,40,..,9,8,0,4,0,6,3,0,32,..,0,0,3,0,3,0,0,0,9,..,12,12,3,3,8,0,0,0,37,..,9,9,11,11,31,25,9,3,109,5,0,7,3,6,9,4,3,0,31,180,98,110,97,125,121,70,32,8,833
SSC51355,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,..,0,0,3,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,3,0,0,0,0,20
SSC51356,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,0,22,..,0,0,3,7,10,9,0,0,28,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,10,8,3,4,42
SSC51357,..,22,57,11,10,11,3,3,0,111,..,0,17,16,27,38,53,33,15,209,0,4,7,0,4,6,5,0,0,34,173,146,200,183,248,219,170,71,26,1438,..,0,75,162,232,211,174,64,9,931,..,7,83,86,82,71,32,8,0,368,..,3,4,13,26,33,12,8,3,98,344,..,..,..,..,..,..,..,..,344,..,132,..,..,..,..,..,..,..,132,..,58,29,15,14,9,0,0,0,130,..,17,4,7,0,3,4,3,5,42,..,6,28,3,0,0,0,0,0,53,..,37,96,25,24,15,12,3,0,201,..,5,27,37,65,94,94,44,14,387,4,11,13,3,6,15,13,0,0,62,350,277,367,344,457,444,337,136,37,2746
SSC51358,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,..,0,0,6,7,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,7,0,0,0,0,20
SSC51359,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,8,7,3,0,42,..,0,6,7,5,5,7,5,0,41,..,0,3,0,3,3,0,0,0,9,..,0,0,0,3,0,0,0,0,3,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,3,0,0,9,..,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,14,7,6,8,13,15,16,6,0,92
SSC51360,..,5,14,5,0,9,3,0,3,41,..,3,15,16,15,25,25,15,14,127,0,7,8,3,3,3,3,4,0,27,320,150,279,253,197,174,104,44,26,1553,..,0,226,300,229,192,125,52,13,1138,..,21,125,83,57,34,12,9,0,334,..,3,16,37,46,26,13,6,4,156,677,..,..,..,..,..,..,..,..,677,..,136,..,..,..,..,..,..,..,136,..,89,46,14,5,7,0,0,0,164,..,18,14,3,0,3,3,0,3,46,..,16,9,3,4,3,3,0,0,35,..,17,28,10,4,9,6,3,3,85,..,8,32,35,45,54,37,22,17,242,6,10,10,4,7,7,5,6,0,56,682,323,501,495,392,339,202,97,32,3070
SSC51361,..,16,26,9,11,7,5,0,0,84,..,33,57,35,45,38,15,9,0,224,17,19,17,15,17,12,7,0,0,111,943,503,870,572,484,248,78,25,5,3725,..,35,705,650,533,292,63,10,4,2303,..,199,487,223,139,68,12,4,0,1137,..,22,82,70,69,31,11,6,3,296,1956,..,..,..,..,..,..,..,..,1956,..,225,..,..,..,..,..,..,..,225,..,223,81,16,7,3,0,0,0,337,..,74,43,20,39,27,11,3,0,229,..,26,45,14,20,15,0,0,0,128,..,45,77,25,44,23,9,0,0,224,..,67,144,114,120,111,45,18,4,607,36,34,53,32,37,31,19,3,0,239,1989,954,1719,1172,1013,602,175,46,9,7679
SSC51362,..,5,16,3,10,5,0,0,0,45,..,4,12,15,22,32,21,23,7,146,6,10,10,13,3,11,3,0,0,58,507,261,371,313,243,222,94,49,10,2076,..,11,281,339,254,256,101,34,3,1277,..,102,214,116,81,42,7,3,0,561,..,15,45,56,40,19,12,7,0,190,1038,..,..,..,..,..,..,..,..,1038,..,156,..,..,..,..,..,..,..,156,..,144,44,17,4,3,0,0,0,212,..,31,24,17,12,14,11,5,0,115,..,22,12,6,6,4,0,0,0,54,..,25,36,16,18,19,9,0,0,128,..,13,61,52,67,81,57,40,7,374,16,19,25,15,7,11,8,0,0,113,1060,533,741,637,498,459,200,91,14,4230
SSC51363,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,..,0,0,0,4,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,16
SSC51364,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,5,5,3,0,0,39,..,0,14,3,9,8,5,0,0,35,..,0,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,5,19,3,12,13,5,0,0,73
SSC51365,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6
SSC51366,..,18,22,7,0,3,4,0,0,60,..,4,21,17,29,57,39,31,14,206,4,9,11,7,9,4,3,0,3,51,509,354,478,397,412,310,166,78,29,2717,..,15,302,406,468,358,205,69,16,1840,..,68,253,127,69,37,11,3,0,566,..,13,48,64,88,55,21,9,4,302,1030,..,..,..,..,..,..,..,..,1030,..,264,..,..,..,..,..,..,..,264,..,244,127,38,20,10,0,0,0,436,..,52,35,12,12,31,15,12,3,163,..,43,31,18,5,3,3,0,0,109,..,41,68,27,15,15,9,0,0,175,..,13,66,61,84,112,69,48,15,470,17,18,34,15,10,7,3,0,3,107,1043,768,956,775,774,625,336,141,39,5454
SSC51367,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,12,..,0,0,0,3,4,0,0,0,8,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,10,0,0,0,18
SSC51368,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,7,0,4,4,3,0,0,0,23,..,3,0,3,0,3,0,0,0,7,..,4,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,10,5,3,3,5,0,0,0,53
SSC51369,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,10,..,0,0,4,0,3,0,0,0,6,..,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,3,3,0,0,0,22
SSC51370,..,122,117,13,5,15,8,3,0,293,..,55,126,105,101,156,180,102,74,893,8,22,32,9,10,14,11,8,4,114,642,645,971,680,733,800,522,221,118,5332,..,23,582,799,830,964,667,212,60,4145,..,106,430,170,151,96,51,3,0,1006,..,0,27,57,96,58,20,12,5,276,1333,..,..,..,..,..,..,..,..,1333,..,505,..,..,..,..,..,..,..,505,..,180,135,33,16,4,3,0,0,377,..,118,70,12,10,18,10,13,9,258,..,32,47,7,4,0,0,0,0,92,..,245,323,59,27,34,13,9,0,720,..,102,284,242,243,275,296,144,92,1692,21,45,61,15,18,24,18,12,3,219,1360,1363,1966,1404,1396,1475,1080,398,177,10622
SSC51371,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,10,12,11,10,7,0,0,0,83,..,0,17,14,20,14,5,3,0,77,..,0,6,7,0,0,0,0,0,11,..,0,0,0,3,0,0,0,0,8,49,..,..,..,..,..,..,..,..,49,..,3,..,..,..,..,..,..,..,3,..,4,4,0,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,3,..,3,3,0,0,0,0,0,0,6,..,0,3,0,0,0,0,0,0,7,..,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,49,16,33,22,23,21,9,8,3,184
SSC51372,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,20,..,0,4,3,9,13,3,0,0,27,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,9,0,7,7,7,13,3,4,0,49
SSC51373,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12
SSC51374,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,3,0,0,3,0,24,..,0,0,5,14,0,3,3,0,29,..,0,4,4,0,3,0,0,0,11,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,4,13,10,10,4,3,6,0,70
SSC51375,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,15,..,0,0,3,0,0,8,0,0,12,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,4,8,0,0,28
SSC51376,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12,..,0,0,3,5,0,0,3,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,3,7,0,0,3,0,20
SSC51377,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,..,0,0,3,6,0,4,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,13
SSC51378,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,16,..,0,3,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,9,3,4,0,0,0,24
SSC51379,..,4,3,0,3,4,0,3,0,17,..,0,3,4,11,17,27,26,3,92,3,8,0,0,5,8,3,3,0,33,247,168,137,152,187,221,208,86,16,1415,..,15,102,158,228,271,344,134,13,1262,..,48,51,43,42,35,19,3,0,255,..,10,31,41,20,19,3,4,3,124,505,..,..,..,..,..,..,..,..,505,..,112,..,..,..,..,..,..,..,112,..,71,24,7,8,7,0,0,0,112,..,17,6,3,4,3,4,7,0,42,..,10,6,6,3,0,0,0,0,24,..,3,4,5,8,6,10,5,0,38,..,4,16,14,29,45,56,41,8,215,9,19,10,10,4,13,9,3,0,76,516,304,254,289,344,391,448,190,29,2758
SSC51380,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,8,0,0,29,..,0,0,3,3,12,12,0,0,30,..,0,0,3,3,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,12,3,0,9,8,14,12,0,0,60
