SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC51020,74,104,178,424,497,916,0,0,0,76,87,163,0,3,5,766,876,1643,7,8,17,55,39,100,5,4,9,3,3,9,18,21,40,3,6,13,18,19,33,45,42,85,73,106,174,3,6,7,0,0,5,121,145,264,93,105,193,0,4,4,1704,1971,3683,59,55,117,56,58,115,4,0,9,0,0,0,15,15,31,29,29,65,42,49,93,1048,929,1972,12,13,23,3,4,11,1059,940,2003,253,245,501,3268,3422,6684
SSC51021,0,16,16,178,213,387,0,0,0,19,24,37,14,17,36,141,186,328,0,0,4,6,7,7,3,0,4,11,8,12,0,3,7,0,0,0,9,8,18,7,6,13,50,47,95,8,3,14,5,5,9,10,21,33,26,40,68,3,0,6,486,586,1074,0,0,0,9,8,19,0,0,0,0,0,0,0,0,0,3,10,10,3,10,10,357,304,659,0,4,4,7,6,11,360,316,680,83,86,171,956,1019,1972
SSC51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51023,9,3,16,88,16,105,0,0,0,14,0,14,0,0,0,191,31,225,3,0,4,7,0,4,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,21,3,22,0,0,0,3,0,3,15,0,15,16,5,20,0,0,0,362,61,423,8,0,8,4,0,5,0,0,0,0,0,0,0,0,0,12,0,14,11,0,9,298,64,364,3,3,3,0,0,0,301,70,368,203,33,229,899,166,1065
SSC51024,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,11,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,9,3,10,23,20,47
SSC51025,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,11,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,13,8,18
SSC51026,7,19,30,241,265,504,0,0,0,11,11,19,0,0,0,445,472,912,3,5,9,3,3,7,3,7,9,4,3,9,3,6,7,0,0,0,8,13,23,14,16,35,16,13,29,7,5,11,6,9,17,48,59,109,58,69,120,0,3,3,862,953,1812,11,13,20,38,41,80,0,0,0,0,0,0,0,0,0,7,7,12,7,7,12,494,451,941,8,0,11,0,0,0,507,453,952,153,135,283,1588,1610,3197
SSC51027,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22,0,0,0,0,0,0,14,8,22,3,3,3,31,26,55
SSC51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51030,3,3,6,90,100,190,0,0,0,3,5,6,0,0,0,97,77,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,5,3,4,13,4,0,3,0,0,0,17,12,32,9,15,26,0,0,0,235,233,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,187,180,372,0,0,3,0,0,0,191,181,372,72,49,115,497,466,968
SSC51031,0,0,0,19,18,36,0,0,0,0,0,0,0,0,0,10,14,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,35,41,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,71,0,0,0,0,0,0,40,27,70,7,3,12,80,73,158
SSC51032,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,43,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,66,0,0,0,104,94,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,87,0,0,0,0,0,0,47,42,87,47,33,86,203,178,382
SSC51033,0,0,0,6,0,6,0,0,0,0,3,3,0,0,0,3,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,12,4,18
SSC51034,7,0,6,29,23,58,0,0,0,5,0,7,0,0,0,25,32,58,15,17,25,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,10,13,21,22,28,47,0,0,0,107,115,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,29,78,0,0,0,0,0,0,50,33,80,20,19,35,188,171,355
SSC51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51036,0,0,0,10,0,10,0,0,0,5,0,5,0,0,0,16,4,17,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,38,5,45,0,0,0,3,0,3,0,0,0,0,6,11,0,0,0,0,0,0,3,6,9,51,6,56,0,0,0,0,0,0,51,6,56,62,5,70,153,24,181
SSC51037,21,39,61,565,620,1182,0,0,0,53,53,101,0,0,0,652,724,1378,14,19,33,23,19,44,4,7,11,3,3,8,12,10,23,3,5,11,16,14,28,22,42,61,62,58,113,3,3,10,3,5,10,48,65,113,72,87,160,3,7,7,1548,1743,3298,16,15,23,5,9,13,3,3,9,0,0,0,0,0,0,0,9,9,0,6,6,1076,970,2048,13,9,20,6,8,13,1099,983,2077,263,229,498,2957,3032,5991
SSC51038,0,0,3,8,14,19,0,0,0,3,0,3,0,0,0,17,11,19,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,35,34,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,56,0,0,0,0,0,0,27,25,56,10,18,24,74,73,152
SSC51039,0,0,0,28,20,48,0,0,0,0,0,0,0,0,0,72,77,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,9,12,0,3,4,3,0,4,8,8,16,3,0,7,0,3,4,0,0,3,119,132,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,65,47,112,0,0,0,0,0,4,65,51,116,38,32,70,230,213,447
SSC51040,0,4,3,17,19,35,0,0,0,0,0,5,0,0,0,18,31,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,18,0,0,0,0,0,0,6,6,12,9,8,16,0,0,0,55,80,134,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,119,0,0,0,0,0,0,65,53,119,20,21,42,150,152,305
SSC51041,0,0,0,15,22,43,0,0,0,0,0,0,0,0,0,20,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,3,4,0,0,0,0,0,0,4,3,3,0,8,8,0,0,0,40,58,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,61,0,0,0,0,0,0,34,24,57,43,19,55,118,97,218
SSC51042,0,0,0,10,8,18,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,31,0,0,0,0,0,0,18,11,31,7,9,16,42,41,85
SSC51043,0,0,0,6,7,9,0,0,0,0,0,0,0,0,0,8,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,25,0,0,0,0,0,0,10,10,25,3,0,5,29,29,60
SSC51044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,0,0,0,6,9,11
SSC51045,12,24,32,299,379,681,0,0,0,33,36,69,17,18,33,228,263,495,9,15,20,3,5,9,20,13,33,0,4,4,4,4,9,0,0,0,9,9,13,13,13,20,22,25,44,0,3,3,3,5,9,29,55,87,62,69,133,3,4,8,760,915,1677,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,7,5,11,7,5,11,549,508,1053,13,8,13,0,5,4,556,514,1075,124,121,242,1466,1576,3041
SSC51046,4,4,8,121,133,255,0,0,0,11,11,25,0,0,0,75,76,148,0,3,3,0,0,0,3,5,8,0,0,0,0,3,5,0,0,0,3,6,6,0,0,0,30,32,65,0,3,5,3,4,5,17,12,29,28,27,50,0,0,0,295,315,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,259,210,466,0,0,0,0,0,0,261,207,468,86,57,144,645,585,1232
SSC51047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,8,0,3,3,7,15,23
SSC51048,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,4,3,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,6,4,10,3,3,5,23,23,41
SSC51049,0,0,0,6,11,21,0,0,0,0,0,0,0,0,0,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,19,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,56,0,0,0,0,0,0,27,24,56,13,12,33,71,59,129
SSC51050,5,24,31,233,246,482,0,0,0,22,21,39,3,4,4,928,1028,1957,0,0,3,28,40,68,0,0,0,0,0,0,3,6,10,0,0,0,7,18,27,15,28,42,33,34,67,0,3,3,0,0,0,34,30,64,45,53,99,0,0,0,1353,1506,2858,3,3,9,10,15,26,0,3,3,0,0,0,4,0,4,12,15,25,14,17,29,620,541,1166,3,0,3,0,0,4,628,544,1170,158,150,307,2180,2251,4429
SSC51051,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,0,0,0,0,0,0,9,7,17,6,7,14,24,23,51
SSC51052,0,0,0,19,22,34,0,0,0,3,0,3,0,0,0,15,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,38,34,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,18,0,0,0,0,0,0,12,4,18,6,6,12,60,46,108
SSC51053,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,7,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,15,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,0,0,0,0,0,0,10,7,15,8,3,9,35,30,62
SSC51054,67,115,180,187,255,438,0,0,0,36,44,84,0,0,0,337,369,705,0,0,3,3,6,8,0,0,0,0,0,3,4,4,10,9,4,12,14,25,38,14,12,24,62,56,114,3,0,3,5,0,5,53,84,138,37,65,103,0,0,0,766,929,1692,41,47,91,58,37,92,0,0,0,0,0,0,16,8,19,0,5,7,13,17,29,444,437,874,3,3,3,0,0,0,445,436,886,272,281,547,1662,1857,3524
SSC51055,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,4,9,3,4,7,17,8,29
SSC51056,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,6,3,0,3,13,16,28
SSC51057,3,4,5,33,27,66,0,0,0,0,0,0,0,0,0,32,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,11,0,0,0,0,0,0,4,0,5,3,5,9,0,0,0,83,70,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,53,119,0,0,0,0,0,3,63,55,118,37,38,74,192,165,353
SSC51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51059,3,5,9,139,187,326,0,0,0,8,18,31,0,0,3,241,279,514,0,3,5,10,4,11,3,3,7,0,0,0,0,0,0,0,0,0,3,5,7,0,3,3,22,31,52,0,0,0,0,0,0,27,41,63,18,29,44,0,7,7,464,598,1069,9,6,16,7,8,16,0,0,0,0,0,0,6,4,13,0,3,3,6,7,9,314,301,612,0,6,7,0,0,3,312,302,623,90,120,205,891,1057,1945
SSC51060,0,0,0,61,56,116,0,0,0,0,0,0,0,0,0,27,36,64,0,0,0,0,0,0,3,3,3,0,0,0,3,5,10,0,0,0,5,4,8,0,4,4,7,3,9,0,0,0,0,0,0,6,12,20,17,15,29,0,0,0,122,141,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,79,172,0,0,0,0,0,0,99,79,169,34,32,67,251,255,500
SSC51061,0,0,0,15,21,32,0,0,0,0,0,0,0,0,0,10,9,28,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,45,0,0,0,0,0,0,26,20,45,10,5,18,75,57,133
SSC51062,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,11,19
SSC51063,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,0,3,5,3,11,9
SSC51064,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,3,3,9,0,0,0,12,13,20
SSC51065,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,6,4,11,0,0,0,19,16,33
SSC51066,0,0,0,31,29,62,0,0,0,7,4,14,4,0,4,31,31,58,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,4,3,3,4,11,0,0,0,87,76,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,45,125,0,0,0,0,0,0,77,45,125,14,13,25,181,141,318
SSC51067,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,12,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,0,0,0,17,15,32
SSC51068,0,0,0,8,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,0,0,0,0,0,0,10,9,18,0,0,0,22,13,33
SSC51069,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,0,0,0,6,4,12
SSC51070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51071,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,7,9,8,13,0,0,0,0,0,0,26,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,0,0,0,0,0,0,8,5,10,6,8,9,37,29,64
SSC51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,7,0,9,0,0,0,5,5,11
SSC51073,3,9,8,94,99,193,0,0,0,0,3,4,0,0,0,47,55,104,0,0,4,0,4,4,3,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,10,16,0,0,0,0,3,0,15,21,36,5,16,24,0,0,0,184,212,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,217,177,394,0,0,4,3,4,7,220,185,407,69,54,123,472,459,936
SSC51074,0,0,0,9,18,27,0,0,0,0,0,0,0,0,0,14,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,24,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,33,0,0,0,0,0,0,17,11,33,24,17,40,61,58,121
SSC51075,0,3,3,4,3,6,0,0,0,0,0,0,0,0,0,16,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,19,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,31,0,0,0,0,0,0,25,3,31,9,0,6,59,15,72
SSC51076,0,0,0,20,17,37,0,0,0,0,0,3,0,0,0,13,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,10,7,18,7,3,8,0,0,0,58,47,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,58,124,0,0,0,0,0,0,66,58,128,17,21,42,146,129,274
SSC51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,5,3,7,0,0,0,12,8,12
SSC51078,0,0,0,52,77,136,0,0,0,0,0,0,0,0,0,52,45,98,6,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,0,0,0,3,3,3,7,10,9,4,9,6,0,0,0,122,151,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,61,137,0,0,0,0,0,0,76,60,138,27,33,56,229,242,472
