SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,14
SSC50030,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,4,0,21
SSC50031,0,0,4,4,0,11,0,0,0,20,0,0,20,5,7,3,10,6,3,49,14,33,44,10,6,5,12,9,4,136,28,35,21,11,4,6,11,11,0,140,35,36,36,8,12,5,12,8,8,168,39,20,32,6,11,13,18,5,3,139,9,7,8,0,5,0,5,3,0,45,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,134,131,168,39,50,44,64,52,13,705,0,0,0,9,4,14,0,4,0,34,6,15,3,7,14,12,0,3,0,58,16,36,4,22,34,14,5,11,3,141,21,42,4,16,34,10,0,7,0,133,22,39,9,10,43,8,3,11,3,148,23,27,11,17,26,13,3,7,0,123,4,8,0,4,14,3,0,4,0,34,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,91,167,40,82,174,70,11,44,6,677
SSC50032,0,0,5,3,0,6,3,13,0,32,3,7,18,4,4,14,4,14,0,64,16,44,55,8,10,3,20,15,5,173,17,32,49,15,7,9,15,18,4,159,23,13,33,12,8,0,22,6,0,125,12,8,19,0,3,3,14,5,0,65,0,0,8,0,0,4,0,4,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,68,109,185,42,41,39,75,74,10,639,0,0,3,4,0,9,0,6,0,27,3,3,3,16,5,10,0,3,0,44,15,46,7,19,46,12,3,3,3,147,15,38,9,20,45,10,3,12,0,141,9,19,9,20,24,14,5,6,0,112,3,8,0,14,18,8,0,3,0,65,0,0,0,0,9,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,121,27,89,150,59,11,37,5,557
SSC50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50034,0,0,0,0,0,3,0,3,0,12,3,7,0,0,0,6,0,3,0,13,7,22,25,4,4,0,12,9,0,85,15,17,20,3,4,3,4,12,0,78,4,10,15,0,0,3,11,8,0,46,3,5,13,0,3,3,12,9,3,48,0,3,7,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,60,79,13,19,17,36,42,4,304,0,0,0,4,0,6,0,0,0,10,3,6,0,6,3,5,0,3,0,17,5,29,3,8,17,6,0,3,0,78,7,24,9,15,14,0,0,0,0,66,3,5,4,9,12,3,0,6,0,50,5,7,4,7,10,0,0,4,0,29,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,73,18,41,61,21,3,17,3,265
SSC50035,0,8,7,12,5,21,4,17,0,73,3,22,28,24,3,14,4,10,3,113,37,76,33,20,10,22,12,22,9,234,104,92,44,10,18,17,14,6,3,307,150,123,62,13,18,26,8,17,14,425,89,82,33,11,16,18,13,13,4,274,24,29,12,0,0,5,4,5,0,89,4,3,0,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,417,426,217,89,77,118,58,99,30,1537,0,4,3,21,9,47,0,17,0,105,4,30,12,50,31,43,3,3,3,183,33,82,12,27,37,20,0,9,5,219,43,122,12,23,79,10,0,6,8,301,59,142,7,40,111,16,0,13,4,391,24,72,6,10,68,19,3,3,0,210,9,18,0,5,21,6,0,3,3,65,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,166,470,51,176,359,163,6,57,23,1471
SSC50036,3,6,33,13,4,41,6,51,0,162,7,12,63,9,8,17,25,34,4,184,54,117,142,20,21,19,41,44,8,465,145,173,177,27,51,24,71,46,21,735,118,118,150,26,55,21,76,33,10,598,37,30,56,12,6,9,33,24,0,207,3,13,10,4,0,5,5,3,4,50,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,368,468,626,109,156,127,255,239,48,2408,6,3,3,38,9,112,3,15,0,187,9,26,11,46,46,55,3,7,0,210,44,153,18,64,93,41,3,17,3,442,67,225,30,95,182,39,8,25,10,692,45,105,28,92,173,52,14,33,7,538,14,42,5,33,79,23,3,13,3,214,0,10,0,7,3,5,0,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,564,105,375,592,324,30,125,27,2325
SSC50037,0,0,16,10,4,6,4,25,0,68,5,14,36,4,8,18,11,16,6,114,62,106,158,22,22,22,46,37,4,489,112,168,130,28,31,20,34,47,10,584,55,44,69,11,19,10,34,23,4,273,26,15,20,3,7,3,21,13,0,110,4,3,4,0,0,0,3,4,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,260,355,435,86,101,78,161,162,25,1660,0,0,3,10,8,43,0,10,0,66,3,23,7,35,28,23,0,5,0,127,37,180,32,63,115,24,4,10,3,471,45,148,28,54,135,33,5,19,4,473,26,51,13,25,80,16,3,12,0,224,15,20,0,16,30,15,0,9,0,100,0,5,0,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,423,85,210,388,149,11,71,12,1481
SSC50038,0,0,0,4,0,8,0,8,0,21,0,0,5,0,0,0,0,0,0,6,0,3,12,4,0,0,4,7,0,26,6,3,11,3,0,0,3,7,0,34,4,0,20,3,0,6,9,13,0,62,17,8,23,5,4,3,8,16,0,76,10,5,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,21,69,17,6,21,27,53,3,249,0,0,0,9,3,3,0,0,0,15,0,0,3,11,0,3,0,3,0,19,4,4,4,6,3,3,0,3,0,28,4,4,3,6,5,3,0,7,0,33,8,8,5,13,12,9,0,11,0,68,14,10,5,13,14,10,0,8,0,63,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,30,17,51,42,38,0,27,0,243
SSC50039,0,0,53,6,4,40,5,66,3,183,10,15,118,9,0,34,32,58,4,278,53,77,305,21,26,41,137,114,10,771,82,81,267,28,32,33,173,113,24,827,81,74,225,31,23,25,165,70,21,729,62,70,117,24,24,19,97,38,10,465,16,10,13,3,5,3,27,13,0,99,4,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,319,329,1096,124,124,200,628,477,69,3368,4,0,9,45,20,140,0,26,3,247,15,20,22,49,44,43,0,21,5,224,56,143,46,105,137,96,13,57,3,657,54,156,42,140,173,88,11,65,5,736,54,122,38,127,141,94,17,63,10,660,35,75,22,72,94,42,12,49,3,414,3,13,0,9,17,4,3,15,3,74,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,215,538,178,559,627,515,59,286,36,3005
SSC50040,0,0,30,12,0,27,6,24,0,108,19,11,87,22,8,35,44,36,4,258,109,92,268,54,71,52,139,81,15,884,125,118,190,56,54,49,110,54,14,759,75,60,115,39,42,29,83,30,7,481,23,20,42,13,15,16,29,16,0,184,4,3,12,3,6,0,11,4,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,362,302,740,199,193,203,427,256,45,2732,0,3,10,46,3,67,0,18,0,141,21,21,15,59,72,55,3,16,4,256,72,155,43,134,193,65,14,41,9,726,54,165,32,125,166,65,9,46,6,677,49,67,12,82,152,46,17,35,9,472,15,32,7,43,67,22,3,15,0,196,3,5,0,6,13,3,0,4,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,210,448,122,500,664,321,51,166,29,2511
SSC50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,3,0,12
SSC50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8
SSC50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5
SSC50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,7
SSC50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7,8,0,0,0,0,0,0,4,0,12,9,0,7,0,0,0,0,3,0,19,9,0,3,0,0,0,0,0,0,14,6,0,0,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,11,0,3,0,11,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,0,5,0,0,3,0,12,7,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,15,7,0,0,0,3,0,0,0,0,17,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,3,0,8,0,3,14,0,62
SSC50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SSC50050,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SSC50051,0,0,0,3,0,0,0,8,0,12,0,0,4,3,3,0,3,6,0,18,4,3,24,0,0,0,7,7,0,39,11,4,21,3,0,0,12,4,0,54,8,5,9,8,3,0,17,7,0,55,4,5,11,3,3,0,15,6,0,58,3,0,6,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,17,78,21,6,5,58,36,3,257,0,0,0,5,0,8,0,0,0,17,0,3,0,3,0,0,0,0,0,11,3,5,6,7,10,8,3,6,0,42,3,12,3,7,14,0,0,9,0,43,8,9,3,13,16,10,3,6,0,68,4,5,0,19,15,3,0,5,0,58,4,4,0,0,5,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,13,53,60,28,8,27,3,251
SSC50052,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,18,3,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,5,13,0,0,0,3,8,0,46,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,13,0,4,0,3,3,3,0,0,0,17,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,5,0,11,5,11,0,4,0,48
SSC50053,0,0,15,12,0,26,4,26,3,84,6,14,58,21,13,42,15,55,3,238,90,171,241,44,42,35,75,96,7,805,77,129,161,22,23,26,66,43,11,563,52,71,110,24,39,28,50,58,10,447,44,40,63,11,20,16,52,35,4,285,18,8,17,3,4,4,13,13,3,87,6,0,8,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,297,434,678,135,146,190,281,335,45,2529,3,0,3,18,11,41,0,13,3,90,4,29,7,44,31,48,3,14,0,191,50,232,56,93,136,73,6,34,11,675,59,118,28,58,123,60,3,33,17,494,36,87,13,77,137,47,9,30,6,441,23,47,14,32,99,35,3,42,0,293,7,18,3,9,24,6,0,6,0,71,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,181,542,127,331,554,302,21,168,36,2259
SSC50054,3,6,76,21,3,92,23,143,3,366,31,34,334,35,21,76,93,125,12,752,202,232,895,173,103,98,392,280,27,2410,267,278,626,133,107,68,322,158,47,2006,251,188,438,92,90,45,262,107,41,1503,106,88,175,45,49,19,140,54,13,688,10,19,21,6,7,9,17,19,7,120,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,867,845,2572,496,380,400,1252,894,150,7862,13,10,15,93,23,221,0,67,3,448,45,91,69,224,167,171,16,45,6,829,161,488,167,334,536,206,36,91,31,2050,137,360,101,313,371,151,35,102,22,1586,125,250,53,257,336,141,26,92,8,1290,29,92,19,113,164,59,16,47,11,544,8,14,0,15,31,15,0,7,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,516,1297,429,1342,1630,961,128,448,87,6843
