SSC_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
SSC50308,0,0,4,0,0,0,11,0,5,6,3,3,0,0,0,26,8,35,30,17,8,6,0,0,108,7,16,21,19,21,11,0,0,97,33,44,41,44,33,18,5,0,219,7,0,0,0,0,0,0,0,12,3,3,5,3,8,0,0,0,22,36,42,53,51,36,22,5,0,255,0,0,3,0,5,0,0,0,10,48,118,117,75,31,19,8,3,413,106,216,227,173,108,61,24,5,919
SSC50309,4,6,6,0,0,0,24,3,8,7,7,3,3,0,0,28,13,63,56,42,50,27,6,0,250,9,51,46,50,72,49,17,0,292,181,305,253,256,207,130,53,7,1395,41,32,19,18,16,4,0,0,129,10,13,20,30,18,19,10,3,115,238,347,298,298,243,153,63,13,1647,0,3,0,3,8,7,0,6,26,122,107,89,112,122,140,100,52,847,382,585,500,514,506,372,180,66,3106
SSC50310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,4,3,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,4,4,8,7,3,0,0,28
SSC50311,0,4,0,4,0,0,11,0,3,4,0,0,0,0,0,7,0,9,9,7,9,9,3,0,50,0,12,11,13,8,6,3,0,55,8,23,25,16,26,9,3,0,114,0,0,0,3,0,0,0,0,8,0,3,3,0,3,3,0,0,14,9,27,31,17,28,13,3,0,131,0,0,5,0,0,0,0,0,9,6,7,7,9,9,7,9,3,60,22,55,65,56,58,35,22,6,318
SSC50312,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,8,3,3,4,4,3,0,28,3,0,3,3,8,0,0,0,20,11,0,7,5,12,9,0,0,36,3,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,6,11,3,9,8,9,8,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,17,18,17,12,15,21,15,6,0,112
SSC50313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,6,0,0,14
SSC50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,9
SSC50315,293,172,112,61,32,0,1038,17,109,93,94,65,29,9,3,423,361,1188,662,425,361,181,75,26,3275,84,235,198,162,223,147,74,35,1156,171,336,189,173,178,117,54,36,1259,29,20,13,18,12,6,4,0,95,10,29,28,27,51,31,17,10,194,212,382,229,214,237,158,66,45,1546,4,21,12,16,13,18,22,14,119,156,217,160,137,144,106,115,131,1150,851,2495,1643,1227,1156,701,390,257,8708
SSC50316,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,15,0,3,3,0,0,4,0,0,11,0,12,6,8,9,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,9,8,10,6,3,3,0,41,0,0,0,0,0,0,0,0,0,3,3,11,5,5,6,3,0,34,3,20,27,17,18,14,4,0,110
SSC50317,25,43,19,21,3,0,121,3,8,17,17,19,0,3,0,59,58,72,101,106,81,42,3,0,467,21,46,65,104,107,41,7,0,393,55,57,85,138,118,65,27,5,552,7,8,4,7,4,3,0,0,34,10,7,7,14,28,10,4,0,71,68,75,97,155,151,80,32,9,663,0,0,0,9,6,6,0,0,23,26,7,27,25,38,23,19,3,168,173,218,328,460,418,220,64,16,1897
SSC50318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4
SSC50319,5,9,3,3,0,0,21,3,0,0,9,5,6,0,0,29,12,27,26,27,37,12,12,4,142,11,27,27,24,54,42,19,3,198,64,101,86,102,94,87,66,16,618,23,8,13,3,5,4,0,0,55,3,16,8,13,16,10,5,0,69,93,119,108,119,117,97,70,16,741,0,0,7,4,3,5,5,3,24,54,41,43,72,62,83,76,37,474,163,217,218,263,281,254,179,64,1633
SSC50320,28,27,24,8,3,0,104,0,9,16,20,16,6,3,0,65,51,92,116,102,73,33,11,3,488,24,54,75,96,78,41,7,0,376,67,96,114,173,146,103,44,10,755,4,11,4,6,3,3,0,0,33,3,6,10,29,23,10,3,0,86,73,108,128,209,169,118,48,7,875,0,7,4,4,15,6,0,0,36,33,32,30,50,47,60,39,13,308,190,323,408,514,422,265,116,27,2263
SSC50321,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,5,3,3,0,0,12,0,3,0,14,10,9,0,0,33,9,16,23,26,16,7,5,0,105,0,3,3,0,0,0,0,0,5,0,0,3,3,0,0,0,0,10,11,20,27,29,20,8,5,0,116,0,0,0,0,0,0,0,0,3,3,0,3,13,9,0,3,0,30,19,23,41,61,35,22,5,3,205
SSC50322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3
SSC50323,64,21,13,7,0,3,163,0,30,23,20,11,3,0,0,83,34,235,156,91,57,22,4,3,601,24,99,84,61,46,20,17,0,359,64,191,164,126,101,59,30,3,739,22,15,7,7,0,3,0,0,58,0,18,15,24,15,12,4,0,95,86,226,191,153,112,74,32,7,889,3,9,7,4,3,4,0,0,30,58,78,83,58,56,77,60,16,488,204,734,595,410,298,215,118,28,2609
SSC50324,22,25,21,15,0,3,97,0,0,11,20,9,0,0,0,43,39,53,86,92,57,34,7,3,368,8,12,21,36,30,8,9,0,132,5,16,19,29,19,8,5,3,107,0,4,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,13,7,21,22,36,16,13,12,3,137,0,0,0,0,0,0,0,0,10,18,16,8,17,17,5,7,4,95,72,124,174,231,160,73,32,16,881
SSC50325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5
SSC50326,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,7,3,9,7,7,3,0,0,0,22,0,7,10,8,10,9,3,0,51,8,18,29,23,25,9,4,0,113,6,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,11,14,23,26,32,25,11,4,0,132,0,0,0,0,0,0,0,0,0,24,13,16,24,23,23,6,0,129,35,51,62,68,66,42,16,0,344
SSC50327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50328,16,10,10,7,0,0,50,4,8,5,18,11,0,0,0,46,18,59,57,50,35,20,9,4,252,29,72,63,86,79,38,7,3,384,161,262,183,228,188,120,57,18,1211,55,25,12,11,11,4,0,3,130,12,19,22,17,23,7,4,0,108,231,298,218,256,220,129,60,25,1449,3,4,3,3,0,7,3,0,30,85,77,73,90,100,77,93,38,630,365,536,438,510,463,276,168,71,2831
SSC50329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,18,0,0,0,7,3,3,3,0,21,7,19,12,18,10,0,4,3,72,0,0,0,3,0,0,0,0,4,0,0,0,5,3,0,0,0,11,12,21,9,22,11,4,4,3,87,0,0,0,3,0,0,0,0,3,9,5,5,6,3,7,3,3,39,26,33,19,42,19,14,5,5,173
SSC50330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,3,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,3,3,4,3,0,0,18,10,10,11,7,8,6,0,0,51
SSC50331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,4,0,0,0,5,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,4,0,8,7,4,3,0,0,28
SSC50332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,3,4,3,7,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,6,4,3,7,10,3,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,5,5,3,3,0,21,10,8,3,14,11,6,5,0,61
SSC50333,0,3,3,4,0,0,9,0,0,0,0,3,0,0,0,6,0,7,3,11,12,3,3,0,40,0,3,4,7,8,11,0,0,45,8,9,19,24,36,34,4,0,141,3,0,6,0,0,0,0,0,13,0,0,3,3,9,3,0,0,18,9,9,30,29,47,35,6,0,169,0,0,0,0,0,0,0,0,3,11,9,7,22,17,26,12,0,102,25,21,50,76,92,83,29,0,368
SSC50334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,7,0,0,0,0,3,3,0,0,8,3,7,0,9,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,7,3,7,3,3,0,0,29,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,19,6,17,3,12,7,16,3,0,65
SSC50335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,3,3,7,0,0,0,13,3,3,0,8,12,3,0,0,29
SSC50337,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,23,4,0,0,0,0,0,30,0,9,3,3,0,0,0,0,20,0,15,13,5,6,0,0,0,44,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,3,19,16,11,7,4,0,0,58,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,16,9,54,26,15,13,4,3,0,129
SSC50338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,7
SSC50339,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,4,13,9,0,10,6,3,0,46,0,5,4,8,8,6,0,0,36,13,31,20,18,24,10,4,0,117,6,0,0,0,0,0,0,0,11,0,5,3,0,0,0,0,0,12,18,33,18,20,27,14,4,0,128,0,3,0,0,0,0,0,0,6,18,11,19,13,15,7,19,8,107,37,63,50,47,59,34,22,13,334
SSC50340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,3,3,3,3,0,0,20
SSC50341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50342,143,191,171,82,29,11,729,3,34,43,62,57,21,6,0,237,130,471,392,431,364,228,74,42,2135,21,47,58,108,141,110,60,19,556,35,66,46,53,55,36,24,10,326,3,3,4,3,7,7,4,0,27,3,11,9,20,15,17,4,6,94,42,78,63,83,75,63,33,16,446,3,4,4,9,8,13,5,7,67,58,96,49,97,93,61,33,30,516,267,828,746,975,916,586,247,120,4685
SSC50343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,4,3,0,4,0,8,0,0,0,21
SSC50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,4,0,0,0,0,7
SSC50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,13
SSC50346,5,3,3,0,0,0,12,0,3,21,8,4,0,0,0,33,0,55,85,49,26,15,3,4,236,0,16,28,25,26,11,5,0,119,8,70,94,65,36,21,3,0,299,3,3,9,5,3,3,0,0,31,4,4,14,3,7,3,0,0,33,11,74,117,68,50,28,4,0,358,0,0,0,3,0,0,0,0,11,12,25,51,28,29,19,5,5,180,29,179,312,179,137,65,30,8,946
SSC50347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11
SSC50348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,20
SSC50349,32,14,11,3,4,0,111,4,29,14,8,14,6,0,0,76,49,260,161,80,52,39,5,6,647,23,109,88,64,76,42,13,4,422,103,331,226,179,164,100,28,9,1143,16,17,13,8,9,3,0,0,68,5,10,24,21,14,16,3,0,92,128,356,262,201,191,119,28,9,1304,7,5,3,12,8,7,4,0,47,44,84,71,36,45,49,34,16,380,253,883,639,421,399,262,93,37,2993
SSC50350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,4,3,4,4,4,0,0,24
SSC50351,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,8,7,0,0,0,0,27,0,0,3,4,8,3,0,0,19,5,17,8,14,8,6,6,0,62,5,0,0,0,0,0,0,0,9,0,3,0,4,3,3,0,0,9,11,15,8,17,12,10,7,0,78,0,0,0,0,0,0,0,0,0,3,5,3,6,13,6,5,0,51,17,31,29,32,36,20,14,0,185
SSC50352,113,34,34,25,16,7,499,7,18,12,5,10,13,6,0,63,363,366,106,45,43,53,30,9,1023,111,29,16,8,18,31,18,10,243,35,15,12,3,7,11,3,0,86,19,0,0,0,3,0,0,0,22,5,0,0,3,0,4,13,0,25,58,15,10,6,15,13,15,0,135,12,3,5,0,0,3,3,0,36,113,52,31,16,15,24,27,7,291,678,739,295,123,128,164,115,38,2274
SSC50353,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,6,9,4,5,0,0,26,0,0,0,0,15,3,0,0,16,3,3,4,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,21,7,12,14,21,29,14,0,0,102
SSC50354,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,12,0,0,0,3,7,7,0,0,13,5,13,6,11,7,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,5,13,11,11,7,3,0,0,42,0,0,0,0,0,0,0,0,0,3,7,0,5,0,3,3,0,18,6,16,13,25,13,16,4,0,98
SSC50355,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,5,6,0,0,0,15,0,0,3,3,4,3,0,0,10,0,3,3,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,3,12,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,16,0,3,14,23,14,19,6,0,75
SSC50356,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,8,3,6,7,6,3,0,0,0,21,0,0,4,8,7,9,0,0,26,3,21,4,10,14,12,5,0,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,21,11,16,14,13,5,0,79,0,0,0,0,0,0,0,0,4,8,15,3,3,10,14,6,0,61,15,46,28,36,32,40,10,3,199
SSC50357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,0,0,0,0,15
SSC50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,3,0,0,8,0,3,0,0,3,0,0,0,10,0,0,4,5,7,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,0,0,27,0,0,3,0,0,0,0,0,6,3,4,7,3,9,13,0,0,42,9,14,10,12,21,17,3,0,85
SSC50359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,12
SSC50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,15
SSC50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,6,3,0,4,0,16
SSC50362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,4,0,8,9,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,9,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,8,3,17,11,11,9,0,0,0,46
SSC50363,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,21,19,8,3,0,0,0,48,5,3,7,7,8,5,3,0,40,20,31,21,19,22,15,3,0,132,3,0,3,4,0,3,0,0,11,0,3,0,0,7,0,0,0,15,23,37,30,29,26,19,3,0,157,0,0,3,0,0,0,0,0,3,7,10,4,14,21,13,17,8,88,32,70,63,59,60,39,17,6,348
SSC50364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,8,3,7,0,0,0,17
SSC50365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6
SSC50366,58,51,35,6,3,0,183,8,15,42,53,10,3,0,0,126,102,184,229,199,103,24,14,4,866,50,86,136,184,96,54,12,0,620,136,176,168,268,193,77,31,10,1066,29,14,9,20,11,4,3,0,85,11,15,20,34,27,8,4,0,122,176,210,203,327,226,93,37,10,1275,6,8,5,15,7,7,0,0,50,54,47,51,42,49,29,22,3,298,389,584,723,877,518,224,92,21,3425
SSC50367,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,8,0,0,0,3,4,3,0,0,8,4,5,7,10,7,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,7,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,3,0,23,3,8,15,15,15,12,3,0,77
SSC50368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,3,0,14
SSC50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
